param,mean,median,0.950_CI_LB,0.950_CI_UB
beta_loc_84_pop_0,-4.991118,-4.872081,-7.941168,-2.658939
beta_loc_85_pop_0,1.533839,1.895268,-3.030319,4.409513
beta_loc_86_pop_0,-3.119035,-4.092951,-6.557723,0.781590
beta_loc_87_pop_0,-9.667515,-8.665458,-16.538410,-3.495111
beta_loc_88_pop_0,5.969899,4.275957,0.669403,16.069471
beta_loc_89_pop_0,-5.421200,-5.244631,-7.874454,-3.712707
beta_loc_90_pop_0,-6.642481,-5.629911,-13.095080,-2.278905
beta_loc_91_pop_0,0.931121,0.650176,-1.817603,3.217449
beta_loc_92_pop_0,-5.013374,-4.700655,-7.965054,-3.580979
beta_loc_93_pop_0,1.103573,1.051743,-0.429465,3.039728
beta_loc_94_pop_0,1.806854,2.065850,-0.758084,4.789199
beta_loc_95_pop_0,3.830377,3.995370,-0.269560,8.506040
beta_loc_96_pop_0,3.888955,4.128397,0.495809,5.510536
beta_loc_97_pop_0,-4.554919,-4.326585,-7.436747,-2.481452
beta_loc_98_pop_0,3.204255,3.398437,0.461068,5.668130
beta_loc_99_pop_0,-4.887760,-4.633045,-10.197686,0.130068
beta_loc_100_pop_0,0.896904,0.649539,-0.538653,2.924445
beta_loc_101_pop_0,4.167947,5.108204,-1.283815,9.780075
beta_loc_102_pop_0,-3.485656,-3.432335,-5.325556,-1.580584
beta_loc_103_pop_0,0.015083,0.220995,-3.112236,2.068376
beta_loc_104_pop_0,3.314542,2.660317,-0.147840,7.658459
beta_loc_105_pop_0,0.425686,0.581572,-3.706574,5.392237
beta_loc_106_pop_0,2.776460,2.932650,-0.173045,5.509619
beta_loc_107_pop_0,-2.307961,-3.184755,-6.121469,2.680725
beta_loc_108_pop_0,1.150229,0.920587,-0.597646,4.142131
beta_loc_109_pop_0,1.322220,1.190245,-0.497744,3.761454
beta_loc_110_pop_0,-3.406215,-4.168905,-5.826366,0.108171
beta_loc_111_pop_0,1.519798,1.238684,-0.505997,3.793296
beta_loc_112_pop_0,1.068288,1.242790,-2.998226,3.975723
beta_loc_113_pop_0,6.915396,5.397709,1.749845,13.232297
beta_loc_114_pop_0,-4.687232,-4.591045,-7.486856,-0.005243
beta_loc_115_pop_0,2.182351,2.130269,0.530130,4.319104
beta_loc_116_pop_0,-3.683809,-3.646915,-7.651978,-0.066786
beta_loc_117_pop_0,-5.885972,-6.650140,-11.019469,-0.674561
beta_loc_118_pop_0,-3.123998,-3.382190,-6.781035,3.402081
beta_loc_119_pop_0,-0.397511,-0.428233,-0.945645,0.382979
beta_loc_120_pop_0,-6.642473,-6.012621,-11.084511,-3.626794
beta_loc_121_pop_0,-5.028603,-4.891594,-8.138377,-1.804364
beta_loc_122_pop_0,-4.146844,-4.605273,-7.347089,0.079056
beta_loc_123_pop_0,3.521886,3.418852,0.306042,6.379591
beta_loc_124_pop_0,1.709879,1.288747,-4.807305,7.902860
beta_loc_125_pop_0,-7.120265,-7.072814,-10.460189,-3.157182
beta_loc_126_pop_0,0.781559,0.718039,-0.824703,2.741510
beta_loc_127_pop_0,2.869514,2.731045,-0.990569,7.175206
beta_loc_128_pop_0,1.089628,1.031879,-0.502326,2.936503
beta_loc_129_pop_0,-6.609507,-6.927948,-9.171510,-4.084139
beta_loc_130_pop_0,1.733749,1.406589,-0.709484,5.430649
beta_loc_131_pop_0,-5.476844,-4.861893,-8.738097,-3.164568
beta_loc_132_pop_0,4.028620,3.597090,0.335299,9.016985
beta_loc_133_pop_0,4.592832,4.736180,2.339802,6.289097
beta_loc_134_pop_0,-4.149264,-4.157443,-6.487817,-2.193289
beta_loc_135_pop_0,-4.665172,-4.759239,-6.803372,-1.789738
beta_loc_136_pop_0,2.846339,2.721045,-0.135510,6.138984
beta_loc_137_pop_0,2.697795,2.594405,-0.568364,5.640576
beta_loc_138_pop_0,0.093841,0.109060,-0.731667,0.864947
beta_loc_139_pop_0,0.742429,0.737887,-0.481448,2.404694
beta_loc_140_pop_0,2.298636,2.199679,-0.387094,4.721161
beta_loc_141_pop_0,0.171582,0.032679,-0.850469,3.140819
beta_loc_142_pop_0,-0.697997,-0.081193,-4.818260,2.164305
beta_loc_143_pop_0,-4.387079,-4.862924,-8.859527,1.557772
beta_loc_144_pop_0,6.237878,6.335686,2.641245,9.916500
beta_loc_145_pop_0,-4.738301,-5.058752,-8.283262,-1.310725
beta_loc_146_pop_0,2.796646,2.318021,-3.638856,9.501386
beta_loc_147_pop_0,1.680386,1.160461,-0.640310,4.645556
beta_loc_148_pop_0,-3.526635,-3.810666,-7.413497,0.028289
beta_loc_149_pop_0,5.321209,5.665537,-0.542363,10.346678
beta_loc_150_pop_0,4.474585,3.692852,-0.002563,9.497514
beta_loc_151_pop_0,-4.723243,-3.051323,-10.227159,-0.214922
beta_loc_152_pop_0,-7.036460,-7.187836,-10.406073,-2.122545
beta_loc_153_pop_0,2.819376,2.467078,0.082434,6.132260
beta_loc_154_pop_0,6.330922,7.392447,0.055784,12.328924
beta_loc_155_pop_0,-6.156407,-5.023103,-11.634651,-2.855414
beta_loc_156_pop_0,1.149910,0.506081,-0.345372,4.732550
beta_loc_157_pop_0,2.240260,2.511402,-0.657931,5.319607
beta_loc_158_pop_0,3.197076,3.160471,1.265145,5.081431
beta_loc_159_pop_0,2.956584,3.044309,-0.027337,6.140781
beta_loc_160_pop_0,1.486558,1.430866,-1.233044,3.655918
beta_loc_161_pop_0,5.678427,4.592143,-0.200816,12.992114
beta_loc_162_pop_0,-5.726644,-5.767128,-7.291223,-4.095344
beta_loc_163_pop_0,-3.207209,-4.041462,-7.804244,2.574916
beta_loc_164_pop_0,5.210313,4.371343,2.112743,10.679158
beta_loc_165_pop_0,1.580360,1.556920,-0.374810,4.498042
beta_loc_166_pop_0,3.348397,3.528434,0.254287,5.845047
beta_loc_167_pop_0,0.665035,0.505157,-0.746988,2.651054
beta_loc_168_pop_0,1.624645,1.425744,-0.438378,4.611467
beta_loc_169_pop_0,1.823343,1.635474,0.548863,4.599008
beta_loc_170_pop_0,-6.062154,-6.026913,-8.779846,-3.281591
beta_loc_171_pop_0,3.250021,3.132808,0.046340,7.173369
beta_loc_172_pop_0,-0.024691,-0.231539,-3.871503,4.551509
beta_loc_173_pop_0,-3.368560,-3.802917,-6.892439,0.140367
beta_loc_174_pop_0,2.735458,2.771129,-0.140155,6.104522
beta_loc_175_pop_0,-3.080432,-3.159851,-6.279389,1.290117
beta_loc_176_pop_0,5.199936,4.700259,1.864096,9.485946
beta_loc_177_pop_0,-6.241013,-6.193467,-9.226059,-4.067202
beta_loc_178_pop_0,1.956013,1.508923,0.010508,5.506897
beta_loc_179_pop_0,0.425508,0.418394,-0.791894,2.156721
beta_loc_180_pop_0,-0.290234,-0.346282,-0.908725,0.688196
beta_loc_181_pop_0,3.053930,3.007562,-0.893462,6.291085
beta_loc_182_pop_0,2.155371,3.029798,-2.345663,5.499460
beta_loc_183_pop_0,1.849543,1.598907,-0.280910,5.869988
beta_loc_184_pop_0,1.396976,1.266590,-0.395549,3.201631
beta_loc_185_pop_0,6.292305,5.060582,1.095578,14.528633
beta_loc_186_pop_0,-3.077429,-4.017218,-6.743133,1.359490
beta_loc_187_pop_0,3.958828,4.505056,0.257997,7.664879
beta_loc_188_pop_0,1.303047,1.330209,-1.241634,3.844478
beta_loc_189_pop_0,-7.099400,-7.022308,-11.158691,-4.055718
beta_loc_190_pop_0,-2.850204,-2.992545,-5.178064,0.272992
beta_loc_191_pop_0,0.943177,0.746751,-0.115280,2.639418
beta_loc_192_pop_0,9.324961,9.260362,4.418400,14.204000
beta_loc_193_pop_0,2.211090,2.043590,-0.196814,5.285430
beta_loc_194_pop_0,-0.327214,-1.293884,-5.095950,4.789779
beta_loc_195_pop_0,3.604030,3.318345,0.416992,7.703327
beta_loc_196_pop_0,4.213844,4.340684,-0.621024,7.686619
beta_loc_197_pop_0,0.964452,0.964045,-0.553080,2.587432
beta_loc_198_pop_0,1.933890,1.680146,-0.180488,4.577070
beta_loc_199_pop_0,-2.392405,-2.585745,-5.941201,1.920054
beta_loc_200_pop_0,1.668127,1.695866,-0.572403,3.677174
beta_loc_201_pop_0,1.326787,1.214004,-0.106029,3.122381
beta_loc_202_pop_0,2.397654,2.397361,0.183469,4.433860
beta_loc_203_pop_0,2.371614,2.331222,0.479527,4.254504
beta_loc_204_pop_0,2.410561,2.128496,-0.230281,5.685900
beta_loc_205_pop_0,2.567610,2.619943,0.644400,4.817799
beta_loc_206_pop_0,2.647848,2.358320,0.202414,6.438395
beta_loc_207_pop_0,2.354050,2.367758,0.289649,4.294352
beta_loc_208_pop_0,2.326796,2.082305,0.259908,4.782912
beta_loc_209_pop_0,2.064866,1.900037,0.456436,4.091273
beta_loc_210_pop_0,2.006199,1.851445,-0.476008,4.681381
beta_loc_211_pop_0,2.752166,2.814282,0.690726,4.714852
beta_loc_212_pop_0,3.851298,3.661070,1.144204,6.751968
beta_loc_213_pop_0,1.552427,1.669333,-0.695668,3.781211
beta_loc_214_pop_0,2.455431,2.321215,0.642879,5.039043
beta_loc_215_pop_0,4.288120,4.269665,0.386554,7.714426
beta_loc_216_pop_0,3.447829,3.174679,-0.722771,7.676259
beta_loc_217_pop_0,1.583286,1.402243,0.098596,3.568047
beta_loc_218_pop_0,1.891470,1.795706,0.275293,3.588266
beta_loc_219_pop_0,1.715223,1.480079,0.273388,4.236089
beta_loc_220_pop_0,3.465418,3.577079,1.296060,5.588453
beta_loc_221_pop_0,2.792822,2.778378,0.177870,6.496917
beta_loc_222_pop_0,-5.503322,-5.353610,-8.807744,-2.234667
beta_loc_223_pop_0,2.155480,2.094897,0.494459,4.412203
beta_loc_224_pop_0,3.135688,2.705750,0.854345,6.980071
beta_loc_225_pop_0,1.633252,1.571881,-0.029897,3.420960
beta_loc_226_pop_0,3.037554,3.151927,0.748936,5.373618
beta_loc_227_pop_0,2.765528,2.730061,-0.071216,5.700299
beta_loc_228_pop_0,1.672865,1.568289,0.215417,3.617617
beta_loc_229_pop_0,1.667456,1.553358,0.608427,3.553821
beta_loc_230_pop_0,2.011944,1.943382,-0.113862,4.323784
beta_loc_231_pop_0,2.042979,1.850620,0.507297,4.661130
beta_loc_232_pop_0,0.474719,0.300936,-0.874359,3.280494
beta_loc_233_pop_0,0.856878,0.447723,-0.918439,3.820927
beta_loc_234_pop_0,1.964788,1.970281,0.181279,3.861979
beta_loc_235_pop_0,2.050048,1.932476,0.251804,4.978352
beta_loc_236_pop_0,1.766755,2.104056,-3.279603,4.316416
beta_loc_237_pop_0,2.214824,1.979906,0.345206,4.600939
beta_loc_238_pop_0,0.751740,0.703133,-0.124073,1.985572
beta_loc_239_pop_0,3.650105,3.628038,1.334147,6.449598
beta_loc_240_pop_0,-0.010430,1.175846,-5.662447,4.368760
beta_loc_241_pop_0,0.919474,0.619292,-0.494041,3.322779
beta_loc_242_pop_0,6.277834,6.268298,2.432925,9.904023
beta_loc_243_pop_0,-4.391442,-4.348099,-8.098597,-0.550059
beta_loc_244_pop_0,-4.439613,-4.415474,-6.142765,-2.918371
beta_loc_245_pop_0,1.784794,1.602094,0.397047,4.093330
beta_loc_246_pop_0,-2.434765,-2.416443,-4.289353,-0.492191
beta_loc_247_pop_0,-0.193196,0.105795,-3.051847,1.315257
beta_loc_248_pop_0,3.958123,4.191534,-0.411704,7.548714
beta_loc_249_pop_0,9.273359,7.718835,1.745818,20.974305
beta_loc_250_pop_0,0.619462,0.619035,-0.533542,1.815076
beta_loc_251_pop_0,1.007713,0.921259,-0.210013,3.273392
beta_loc_252_pop_0,1.397307,1.490701,-0.456776,2.966735
beta_loc_253_pop_0,0.878830,0.903621,-0.845255,2.768102
beta_loc_254_pop_0,4.401664,4.494982,1.707759,6.779495
beta_loc_255_pop_0,1.308546,1.252333,0.148690,2.833310
beta_loc_256_pop_0,6.686214,6.580554,1.841692,11.068955
beta_loc_257_pop_0,1.640128,1.560026,-0.489031,3.541028
beta_loc_258_pop_0,0.871072,0.667742,-0.821636,3.809517
beta_loc_259_pop_0,2.935667,2.981090,0.254027,5.520059
beta_loc_260_pop_0,-4.524041,-4.420353,-6.995256,-2.237499
beta_loc_261_pop_0,1.219866,0.783495,-0.781777,4.437138
beta_loc_262_pop_0,2.472330,2.755270,-0.541701,4.817713
beta_loc_263_pop_0,2.282482,2.190919,0.544678,4.695463
beta_loc_264_pop_0,1.814112,1.779728,0.599894,3.371793
beta_loc_265_pop_0,1.285501,1.231750,0.393621,2.458265
beta_loc_266_pop_0,1.045990,0.954925,-0.130531,2.572066
beta_loc_267_pop_0,-0.447770,-1.932243,-4.575360,5.855468
beta_loc_268_pop_0,-1.743105,-2.227446,-5.220967,2.818971
beta_loc_269_pop_0,2.216864,2.002669,0.004818,5.054813
beta_loc_270_pop_0,0.909969,0.800290,-0.262914,2.343481
beta_loc_271_pop_0,0.166410,0.214857,-0.795139,1.230373
beta_loc_272_pop_0,1.584957,1.523255,-0.020359,3.560080
beta_loc_273_pop_0,1.636664,1.390211,0.435768,4.150061
beta_loc_274_pop_0,1.491582,1.356683,0.463398,3.096480
beta_loc_275_pop_0,1.688175,1.650013,-0.407431,3.823584
beta_loc_276_pop_0,1.312967,0.942001,-0.536432,4.078504
beta_loc_277_pop_0,2.005761,1.726722,0.283955,4.158097
beta_loc_278_pop_0,1.932484,1.743711,0.387900,3.849527
beta_loc_279_pop_0,1.817063,1.982578,-0.651365,3.983353
beta_loc_280_pop_0,1.248270,1.127436,-0.895698,4.145528
beta_loc_281_pop_0,2.037864,1.938025,0.666032,3.668802
beta_loc_282_pop_0,4.687166,4.757891,1.654812,7.315624
beta_loc_283_pop_0,2.880072,2.498934,0.806576,6.366705
beta_loc_284_pop_0,2.019061,1.959181,0.679650,3.584341
beta_loc_285_pop_0,0.988789,0.847254,-1.768438,3.284195
beta_loc_286_pop_0,1.893720,1.810482,0.768313,3.313654
beta_loc_287_pop_0,1.918735,2.459737,-2.841912,5.610959
beta_loc_288_pop_0,1.026787,0.660921,-0.781817,3.785662
beta_loc_289_pop_0,2.746527,2.155703,-0.568391,7.048045
beta_loc_290_pop_0,1.864310,1.954502,0.233288,3.419741
beta_loc_291_pop_0,2.011887,1.966523,-0.098979,4.016245
beta_loc_292_pop_0,2.187928,2.031582,0.329778,4.920041
beta_loc_293_pop_0,2.210850,1.846865,-0.100448,5.624399
beta_loc_294_pop_0,1.638099,1.575090,0.600470,2.898262
beta_loc_295_pop_0,-0.006311,-0.013206,-0.888944,1.110259
beta_loc_296_pop_0,1.725868,1.651579,0.679409,3.260082
beta_loc_297_pop_0,1.446649,1.386357,0.512470,2.686682
beta_loc_298_pop_0,5.565123,5.723461,0.846345,10.168856
beta_loc_299_pop_0,0.612797,0.491950,-0.544349,2.734328
beta_loc_300_pop_0,5.424068,4.926425,2.429416,9.171990
beta_loc_301_pop_0,-3.278300,-2.855583,-9.797812,1.286229
beta_loc_302_pop_0,1.761722,1.533207,0.416126,3.963837
beta_loc_303_pop_0,1.611365,1.515658,0.459625,3.197259
beta_loc_304_pop_0,3.712109,3.823521,0.769141,7.380802
beta_loc_305_pop_0,2.123408,2.052945,0.675402,3.877470
beta_loc_306_pop_0,1.622170,1.674144,-0.338176,3.376940
beta_loc_307_pop_0,2.947513,2.950555,0.094342,5.966841
beta_loc_308_pop_0,1.814878,1.628465,0.775917,3.797208
beta_loc_309_pop_0,1.479273,1.434854,0.602637,2.526375
beta_loc_310_pop_0,1.722285,1.704399,0.252187,3.080680
beta_loc_311_pop_0,1.831115,1.710878,0.597454,3.698034
beta_loc_312_pop_0,1.739817,1.649904,0.594120,3.272601
beta_loc_313_pop_0,0.958899,0.832612,-0.063944,2.599481
beta_loc_314_pop_0,0.309708,0.306951,-3.910666,3.526430
beta_loc_315_pop_0,2.168622,2.138146,0.077494,5.071514
beta_loc_316_pop_0,1.743829,1.638719,0.541976,3.266105
beta_loc_317_pop_0,2.306597,2.165992,0.946001,4.438352
beta_loc_318_pop_0,2.457987,2.362702,0.477120,4.802712
beta_loc_319_pop_0,1.893505,1.827208,0.551506,3.532247
beta_loc_320_pop_0,1.738295,1.618263,0.473668,3.255031
beta_loc_321_pop_0,1.833869,1.664365,-0.740235,4.761305
beta_loc_322_pop_0,4.424467,4.339820,1.644155,7.075376
beta_loc_323_pop_0,1.828034,1.895608,0.678325,2.967240
beta_loc_324_pop_0,1.391926,1.229191,-0.301168,3.474789
beta_loc_325_pop_0,1.983406,2.402176,-2.206994,4.570082
beta_loc_326_pop_0,1.030210,0.875933,-0.036977,2.732922
beta_loc_327_pop_0,1.916471,1.768588,-0.826628,5.315989
beta_loc_328_pop_0,-0.502046,-0.088142,-4.038310,1.823399
beta_loc_329_pop_0,1.510435,1.437798,-0.997996,4.301207
beta_loc_330_pop_0,3.669128,3.789920,0.194000,6.777882
beta_loc_331_pop_0,1.808772,1.790003,0.588297,3.306967
beta_loc_332_pop_0,-2.927520,-3.255137,-5.767971,0.572887
beta_loc_333_pop_0,3.400603,3.443931,0.494123,6.156186
beta_loc_334_pop_0,1.501342,1.315480,0.260400,3.510157
beta_loc_335_pop_0,1.848217,1.706277,0.513810,3.682326
beta_loc_336_pop_0,-4.465733,-4.419638,-6.618388,-1.888402
beta_loc_337_pop_0,-2.818963,-3.053834,-6.827491,1.447782
beta_loc_338_pop_0,1.166538,1.276681,-1.108009,3.320140
beta_loc_339_pop_0,-4.920730,-4.741681,-7.296197,-2.668723
beta_loc_340_pop_0,-4.590613,-4.462789,-7.011942,-3.007797
beta_loc_341_pop_0,-3.043179,-2.948037,-5.317778,-0.618371
beta_loc_342_pop_0,-3.090029,-3.322467,-5.250355,0.969594
beta_loc_343_pop_0,-5.152815,-5.159001,-6.996267,-3.628559
beta_loc_344_pop_0,-4.469431,-4.405098,-6.535376,-2.755226
beta_loc_345_pop_0,-2.503387,-2.371999,-4.687382,-0.517053
beta_loc_346_pop_0,-0.325238,-0.307621,-3.569005,3.892683
beta_loc_347_pop_0,-1.664046,-1.020051,-5.069563,0.436881
beta_loc_348_pop_0,-1.121233,-1.983462,-5.995198,3.427577
beta_loc_349_pop_0,-1.155778,-0.653212,-6.440849,2.690867
beta_loc_350_pop_0,2.699084,2.450603,0.245150,6.353471
beta_loc_351_pop_0,-1.417777,-1.540734,-4.061532,1.134772
beta_loc_352_pop_0,2.701871,1.911311,-1.329371,7.598457
beta_loc_353_pop_0,1.817066,1.653831,-0.603402,4.935984
beta_loc_354_pop_0,5.463449,5.845035,2.056883,8.404779
beta_loc_355_pop_0,3.733495,4.477093,-0.821650,8.331713
beta_loc_356_pop_0,2.767094,2.624664,-0.324692,7.280074
beta_loc_357_pop_0,2.412304,1.861509,0.362476,6.007663
beta_loc_358_pop_0,5.478244,6.581258,0.629833,8.676422
beta_loc_359_pop_0,0.906257,0.814481,-0.928777,3.555048
beta_loc_360_pop_0,1.862436,1.977088,-0.722754,4.829131
beta_loc_361_pop_0,2.641611,2.618405,0.397940,5.047239
beta_loc_362_pop_0,3.415279,3.858686,-1.183543,8.434041
beta_loc_363_pop_0,3.175058,3.728725,-0.913647,8.647738
beta_loc_364_pop_0,-4.252661,-4.453135,-6.099373,-2.235747
beta_loc_365_pop_0,4.448596,4.613284,0.910568,8.534218
beta_loc_366_pop_0,-4.862156,-4.819985,-7.496380,-2.191276
beta_loc_367_pop_0,1.828733,1.721084,-0.572512,4.819828
beta_loc_368_pop_0,-1.586136,-1.242807,-5.661802,2.104380
beta_loc_369_pop_0,0.875209,1.358957,-7.032909,6.250743
beta_loc_370_pop_0,-0.987464,0.113947,-9.725001,5.488322
beta_loc_371_pop_0,4.201782,4.027069,1.914619,7.132471
beta_loc_372_pop_0,-2.777803,-3.023194,-6.843777,1.386836
beta_loc_373_pop_0,2.983264,2.249118,-0.420517,7.715417
beta_loc_374_pop_0,-7.260131,-7.508584,-10.779749,-1.110387
beta_loc_375_pop_0,2.423265,2.677022,-1.408848,5.414195
beta_loc_376_pop_0,-2.490274,-2.861066,-5.456576,0.988568
beta_loc_377_pop_0,0.278448,0.469564,-3.368196,2.770084
beta_loc_378_pop_0,-0.599293,-0.347301,-4.225382,2.211441
beta_loc_379_pop_0,1.487174,1.461106,-0.436027,3.482624
beta_loc_380_pop_0,-3.696926,-3.905692,-5.356892,-1.766247
beta_loc_381_pop_0,-4.352727,-4.342277,-7.809532,-0.248930
beta_loc_382_pop_0,-0.088569,-0.014690,-2.137517,1.559448
beta_loc_383_pop_0,0.906226,0.730712,-0.799745,3.366148
beta_loc_384_pop_0,-0.359206,-0.252435,-4.404996,3.868214
beta_loc_385_pop_0,1.801981,1.622423,-0.650244,4.474906
beta_loc_386_pop_0,-1.315089,-1.151228,-4.260255,1.225902
beta_loc_387_pop_0,4.010301,3.922847,0.402244,7.440252
beta_loc_388_pop_0,3.868099,4.257175,-0.750276,8.077199
beta_loc_389_pop_0,2.771277,3.283114,-0.602688,5.984247
beta_loc_390_pop_0,3.543438,2.603742,-1.968994,9.006018
beta_loc_391_pop_0,4.883331,5.623357,0.976182,7.772557
beta_loc_392_pop_0,5.575050,6.186687,1.583423,9.548904
beta_loc_393_pop_0,5.261702,5.307217,1.548679,9.680517
beta_loc_394_pop_0,-4.026570,-4.234275,-6.595409,0.548038
beta_loc_395_pop_0,-2.754401,-2.846907,-4.945512,-0.394436
beta_loc_396_pop_0,-3.486784,-3.397236,-5.179810,-1.974250
beta_loc_397_pop_0,-3.714430,-3.801495,-6.437417,-1.281266
beta_loc_398_pop_0,0.744921,0.786688,-0.770676,2.430710
beta_loc_399_pop_0,1.940680,2.175468,-0.771328,4.899175
beta_loc_400_pop_0,1.192741,0.956524,-0.796742,3.890622
beta_loc_401_pop_0,-2.675539,-2.648738,-6.018301,1.142198
beta_loc_402_pop_0,-3.255133,-3.364593,-5.704838,-0.849241
beta_loc_403_pop_0,-3.948296,-3.800486,-7.276867,-1.228413
