param,mean,median,0.950_CI_LB,0.950_CI_UB
alpha_loc_95_pop_0,0.364766,0.211752,-0.798354,2.680305
alpha_loc_96_pop_0,1.000619,0.943566,-0.649433,2.969498
alpha_loc_97_pop_0,1.587729,1.581032,1.068059,2.134633
alpha_loc_98_pop_0,0.761175,0.718649,0.185463,1.896067
alpha_loc_99_pop_0,-0.762040,-0.569352,-3.102627,1.035830
alpha_loc_100_pop_0,0.241961,0.250319,-0.124149,0.552211
alpha_loc_101_pop_0,-0.579715,-0.598402,-3.653983,3.671231
alpha_loc_102_pop_0,1.088515,1.250141,-1.533479,1.777839
alpha_loc_103_pop_0,-0.291288,-0.179214,-1.606981,0.219338
alpha_loc_104_pop_0,0.338693,0.338051,-0.012157,0.698531
alpha_loc_105_pop_0,0.435034,0.268213,-1.312450,1.737398
alpha_loc_106_pop_0,-0.293139,-0.305008,-0.767863,0.265670
alpha_loc_107_pop_0,0.036565,0.031968,-2.119545,1.601005
alpha_loc_108_pop_0,0.099311,0.101321,-0.256256,0.477662
alpha_loc_109_pop_0,0.251178,0.253313,-0.136167,0.604247
alpha_loc_110_pop_0,1.177345,1.219218,-1.182226,2.718718
alpha_loc_111_pop_0,0.247622,0.249959,-0.150075,0.668982
alpha_loc_112_pop_0,-0.266305,0.006763,-2.747713,0.753024
alpha_loc_113_pop_0,0.053062,0.077295,-0.778803,0.714406
alpha_loc_114_pop_0,1.514083,1.618769,0.076217,2.159918
alpha_loc_115_pop_0,0.246287,0.260661,-0.238474,0.655208
alpha_loc_116_pop_0,-0.339651,-0.430877,-2.604525,1.831696
alpha_loc_117_pop_0,1.963916,1.981296,-1.341375,4.124584
alpha_loc_118_pop_0,-1.854958,-1.743858,-4.835619,0.305906
alpha_loc_119_pop_0,0.002812,0.002796,-0.272144,0.265896
alpha_loc_120_pop_0,2.142361,2.158909,1.627519,2.582676
alpha_loc_121_pop_0,-0.288135,0.192833,-3.311246,2.013123
alpha_loc_122_pop_0,1.300585,1.501320,-0.011961,1.932872
alpha_loc_123_pop_0,-0.710167,-0.498224,-2.618544,0.571820
alpha_loc_124_pop_0,2.371858,2.022919,0.266133,7.023754
alpha_loc_125_pop_0,2.433259,2.366922,-0.410194,4.995639
alpha_loc_126_pop_0,-0.020999,-0.008058,-0.611817,0.536155
alpha_loc_127_pop_0,1.324776,1.309286,-2.300754,5.268954
alpha_loc_128_pop_0,0.285509,0.282905,-0.043393,0.628898
alpha_loc_129_pop_0,1.538264,1.380897,0.149987,3.715234
alpha_loc_130_pop_0,0.258944,0.267573,-0.091426,0.583237
alpha_loc_131_pop_0,1.800516,1.774320,1.005205,2.720223
alpha_loc_132_pop_0,0.090296,0.090388,-0.367193,0.531129
alpha_loc_133_pop_0,-0.780568,-0.527065,-2.787066,0.327332
alpha_loc_134_pop_0,0.973866,0.980180,0.451336,1.516830
alpha_loc_135_pop_0,1.005569,1.396587,-2.148213,2.404049
alpha_loc_136_pop_0,0.829151,0.676161,0.064735,2.587417
alpha_loc_137_pop_0,-0.401588,-0.414755,-0.910650,0.227750
alpha_loc_138_pop_0,0.248039,0.252196,-0.005704,0.485284
alpha_loc_139_pop_0,0.627832,0.624749,0.297127,1.021943
alpha_loc_140_pop_0,-0.162565,-0.154235,-0.696926,0.359476
alpha_loc_141_pop_0,0.273783,0.279294,0.002390,0.512576
alpha_loc_142_pop_0,1.023958,0.713222,0.130808,2.732816
alpha_loc_143_pop_0,1.002716,1.168426,-0.331278,1.892862
alpha_loc_144_pop_0,1.285142,1.034403,0.072825,3.866272
alpha_loc_145_pop_0,1.228539,1.390359,-0.997786,1.796901
alpha_loc_146_pop_0,-0.033230,0.161644,-2.802216,2.600578
alpha_loc_147_pop_0,0.149355,0.158057,-0.416724,0.666651
alpha_loc_148_pop_0,2.228571,2.510332,-1.602773,4.668229
alpha_loc_149_pop_0,0.112859,0.099211,-0.194626,0.489315
alpha_loc_150_pop_0,0.095234,-0.069460,-1.681129,2.292315
alpha_loc_151_pop_0,-1.116076,-1.605464,-3.409133,3.729913
alpha_loc_152_pop_0,0.889029,0.971944,-1.173056,1.489050
alpha_loc_153_pop_0,0.054662,0.048983,-0.259974,0.408159
alpha_loc_154_pop_0,-0.114235,-0.103207,-0.562045,0.279609
alpha_loc_155_pop_0,1.144243,1.445816,-3.273685,3.026037
alpha_loc_156_pop_0,-0.118771,-0.120725,-0.362341,0.124300
alpha_loc_157_pop_0,-0.296625,-0.287223,-0.710380,0.077162
alpha_loc_158_pop_0,0.180353,0.167756,-0.373066,0.793256
alpha_loc_159_pop_0,0.121694,0.092852,-0.407387,0.787498
alpha_loc_160_pop_0,-0.476110,-0.385268,-2.167087,0.570234
alpha_loc_161_pop_0,-0.085712,-0.164435,-0.663050,1.597397
alpha_loc_162_pop_0,0.642911,0.182980,-2.882043,4.455034
alpha_loc_163_pop_0,0.786465,1.087610,-2.000829,2.139724
alpha_loc_164_pop_0,-1.120362,-0.734036,-5.111159,1.192383
alpha_loc_165_pop_0,0.051618,0.053515,-0.211938,0.305165
alpha_loc_166_pop_0,0.365573,0.358126,-0.029319,0.778788
alpha_loc_167_pop_0,-0.159468,-0.161170,-0.441745,0.139361
alpha_loc_168_pop_0,0.101898,0.102080,-0.174211,0.383501
alpha_loc_169_pop_0,0.043825,0.042424,-0.221111,0.316210
alpha_loc_170_pop_0,1.628638,1.644919,0.830084,2.302154
alpha_loc_171_pop_0,-0.028676,-0.020970,-0.415426,0.287301
alpha_loc_172_pop_0,-0.292150,-0.384448,-2.959153,3.113623
alpha_loc_173_pop_0,-1.367380,-1.283641,-3.482723,0.514061
alpha_loc_174_pop_0,-1.296989,-1.176466,-2.957710,0.022546
alpha_loc_175_pop_0,-0.624640,-0.750228,-2.621851,2.103263
alpha_loc_176_pop_0,-0.069578,0.028110,-3.017507,2.237924
alpha_loc_177_pop_0,2.085350,2.002727,0.479634,5.076172
alpha_loc_178_pop_0,-0.001755,-0.006194,-0.289750,0.312605
alpha_loc_179_pop_0,0.521888,0.471558,0.106212,1.609212
alpha_loc_180_pop_0,0.473930,0.474478,0.178788,0.769541
alpha_loc_181_pop_0,-0.957308,-0.576399,-3.563623,0.450660
alpha_loc_182_pop_0,0.704375,1.098856,-3.429437,3.703054
alpha_loc_183_pop_0,0.021443,0.025335,-0.231941,0.260622
alpha_loc_184_pop_0,0.442802,0.448771,0.116523,0.726196
alpha_loc_185_pop_0,0.341458,0.199119,-0.769589,2.432133
alpha_loc_186_pop_0,-0.866617,-0.757896,-2.787420,1.342043
alpha_loc_187_pop_0,0.076247,0.076403,-0.169130,0.335464
alpha_loc_188_pop_0,-1.337750,-1.241344,-3.267712,0.252482
alpha_loc_189_pop_0,0.992238,0.956181,0.314746,1.821872
alpha_loc_190_pop_0,1.095505,1.210764,-0.079284,1.897756
alpha_loc_191_pop_0,0.180648,0.180139,-0.063005,0.410960
alpha_loc_192_pop_0,1.010106,0.937215,0.121559,2.001389
alpha_loc_193_pop_0,-0.002551,0.004347,-0.419043,0.391588
alpha_loc_194_pop_0,0.887629,0.802513,0.160665,2.020839
alpha_loc_195_pop_0,-0.267856,-0.241200,-0.922640,0.225105
alpha_loc_196_pop_0,1.524720,1.468081,-0.188213,3.420208
alpha_loc_197_pop_0,-0.213594,-0.315330,-2.917242,2.818239
alpha_loc_198_pop_0,0.111108,0.107948,-0.425406,0.684961
alpha_loc_199_pop_0,-0.614809,-0.486970,-2.419913,0.960658
alpha_loc_200_pop_0,-0.126942,-0.104155,-0.936386,0.581613
alpha_loc_201_pop_0,0.223634,0.225583,-0.090143,0.523640
alpha_loc_202_pop_0,-0.279431,-0.272897,-0.884948,0.272091
alpha_loc_203_pop_0,0.078351,0.081693,-0.273281,0.420802
alpha_loc_204_pop_0,0.542709,0.586307,-0.617449,1.696225
alpha_loc_205_pop_0,-0.085501,-0.084699,-0.356029,0.184502
alpha_loc_206_pop_0,0.283114,0.279101,-0.254371,0.852002
alpha_loc_207_pop_0,0.580741,0.583156,-0.189080,1.394631
alpha_loc_208_pop_0,0.248508,0.253776,-0.190011,0.658098
alpha_loc_209_pop_0,0.118273,0.116660,-0.150997,0.396820
alpha_loc_210_pop_0,0.422041,0.452634,-0.638155,1.375386
alpha_loc_211_pop_0,-0.245652,-0.247161,-0.465898,-0.018530
alpha_loc_212_pop_0,-0.080473,-0.067200,-0.553815,0.338807
alpha_loc_213_pop_0,-0.065366,-0.057060,-0.401218,0.245294
alpha_loc_214_pop_0,0.176698,0.177370,-0.149864,0.516290
alpha_loc_215_pop_0,-0.486549,-0.403485,-2.063927,0.688884
alpha_loc_216_pop_0,-0.190202,-0.161234,-0.876927,0.319923
alpha_loc_217_pop_0,-0.103243,-0.107062,-0.383693,0.186419
alpha_loc_218_pop_0,0.099681,0.098653,-0.157897,0.355916
alpha_loc_219_pop_0,-0.092768,-0.092028,-0.382692,0.191969
alpha_loc_220_pop_0,-0.155747,-0.164388,-0.538098,0.280201
alpha_loc_221_pop_0,0.053332,0.042656,-0.306307,0.489536
alpha_loc_222_pop_0,1.717693,1.752280,0.814101,2.431566
alpha_loc_223_pop_0,0.281799,0.272479,-0.055071,0.663355
alpha_loc_224_pop_0,-0.281862,-0.291434,-0.600212,0.088664
alpha_loc_225_pop_0,-0.429021,-0.433077,-0.641256,-0.188068
alpha_loc_226_pop_0,0.159004,0.161635,-0.171753,0.471439
alpha_loc_227_pop_0,-0.231018,-0.254208,-0.728057,0.408331
alpha_loc_228_pop_0,-0.180605,-0.176284,-0.527062,0.126631
alpha_loc_229_pop_0,0.067838,0.065644,-0.148069,0.284755
alpha_loc_230_pop_0,0.171430,0.155002,-0.251161,0.692934
alpha_loc_231_pop_0,0.234595,0.222266,-0.179230,0.708969
alpha_loc_232_pop_0,0.213998,0.214371,-0.140867,0.583907
alpha_loc_233_pop_0,-0.030429,-0.022190,-1.122547,0.835869
alpha_loc_234_pop_0,-0.076795,-0.088326,-0.428076,0.323317
alpha_loc_235_pop_0,0.115881,0.104396,-0.245879,0.574255
alpha_loc_236_pop_0,-0.115420,0.073401,-2.064706,0.327767
alpha_loc_237_pop_0,0.070624,0.052662,-0.308570,0.530337
alpha_loc_238_pop_0,-0.285782,-0.290597,-0.515469,-0.034498
alpha_loc_239_pop_0,-0.108383,-0.065198,-2.035257,1.968977
alpha_loc_240_pop_0,0.664256,0.531116,-0.149606,1.900237
alpha_loc_241_pop_0,0.036904,0.034242,-0.226320,0.313086
alpha_loc_242_pop_0,0.051598,0.100760,-0.753512,0.594389
alpha_loc_243_pop_0,1.018873,1.242597,-1.672503,2.367394
alpha_loc_244_pop_0,1.138914,1.154231,0.393337,1.794075
alpha_loc_245_pop_0,-0.185608,-0.182217,-0.522490,0.132251
alpha_loc_246_pop_0,-1.281552,-1.297090,-2.882034,0.821204
alpha_loc_247_pop_0,0.191959,0.141844,-0.360577,1.199458
alpha_loc_248_pop_0,-0.184871,-0.196136,-0.590549,0.286608
alpha_loc_249_pop_0,-0.120669,-0.125305,-1.090711,0.886628
alpha_loc_250_pop_0,-0.287460,-0.305426,-0.650321,0.184911
alpha_loc_251_pop_0,0.026878,0.024177,-0.218303,0.291931
alpha_loc_252_pop_0,-0.333826,-0.348573,-0.694337,0.092620
alpha_loc_253_pop_0,-0.244695,-0.213734,-1.070881,0.241857
alpha_loc_254_pop_0,0.206880,0.197537,-0.177904,0.671030
alpha_loc_255_pop_0,-0.019349,-0.017457,-0.319833,0.259688
alpha_loc_256_pop_0,1.564653,1.453017,-0.245492,4.703698
alpha_loc_257_pop_0,0.180964,0.184331,-0.174611,0.532157
alpha_loc_258_pop_0,-0.164733,-0.167759,-0.972771,0.712850
alpha_loc_259_pop_0,0.259009,0.249120,-0.130905,0.714974
alpha_loc_260_pop_0,1.816374,1.846125,0.968455,2.496231
alpha_loc_261_pop_0,-0.007765,-0.010774,-0.296660,0.309489
alpha_loc_262_pop_0,-0.111340,-0.110111,-0.492792,0.235223
alpha_loc_263_pop_0,0.263747,0.251057,-0.138855,0.731249
alpha_loc_264_pop_0,0.097115,0.099014,-0.162312,0.343897
alpha_loc_265_pop_0,-0.208079,-0.211374,-0.411418,0.006799
alpha_loc_266_pop_0,0.084163,0.087268,-0.183948,0.333437
alpha_loc_267_pop_0,-1.375182,-1.252880,-3.496223,0.424288
alpha_loc_268_pop_0,0.636437,0.668907,-2.927247,3.598426
alpha_loc_269_pop_0,0.067561,0.085409,-0.457633,0.502722
alpha_loc_270_pop_0,0.058756,0.059370,-0.187749,0.302973
alpha_loc_271_pop_0,0.029928,0.031779,-0.243686,0.311892
alpha_loc_272_pop_0,0.415412,0.356605,-0.234028,1.515062
alpha_loc_273_pop_0,0.008464,0.008752,-0.207609,0.221753
alpha_loc_274_pop_0,0.047351,0.047587,-0.178426,0.273127
alpha_loc_275_pop_0,0.143067,0.147810,-0.136182,0.390510
alpha_loc_276_pop_0,-0.426748,-0.434775,-0.734117,-0.050495
alpha_loc_277_pop_0,-0.096230,-0.087108,-0.474604,0.233896
alpha_loc_278_pop_0,-0.130904,-0.131785,-0.361576,0.111567
alpha_loc_279_pop_0,0.623700,0.604080,-0.259913,1.544294
alpha_loc_280_pop_0,0.025837,0.012193,-0.508655,0.648982
alpha_loc_281_pop_0,0.395365,0.395786,0.114100,0.679612
alpha_loc_282_pop_0,-0.591313,-0.439150,-2.815129,0.260704
alpha_loc_283_pop_0,-0.008788,-0.007699,-0.307521,0.272077
alpha_loc_284_pop_0,0.204763,0.205704,-0.066199,0.491000
alpha_loc_285_pop_0,-0.177956,-0.232038,-0.488985,0.752335
alpha_loc_286_pop_0,0.145351,0.145189,-0.134484,0.445830
alpha_loc_287_pop_0,-1.324057,-1.277538,-2.756522,-0.286576
alpha_loc_288_pop_0,-0.301888,-0.318111,-0.638766,0.131092
alpha_loc_289_pop_0,0.416022,0.279279,-0.587824,1.948914
alpha_loc_290_pop_0,-0.151011,-0.152423,-0.379753,0.081448
alpha_loc_291_pop_0,0.101517,0.099370,-0.181804,0.376456
alpha_loc_292_pop_0,-0.263888,-0.265532,-0.571454,0.055752
alpha_loc_293_pop_0,-0.005859,-0.010972,-0.353834,0.393402
alpha_loc_294_pop_0,0.007470,0.004768,-0.214271,0.234454
alpha_loc_295_pop_0,0.065266,0.066413,-0.201914,0.312039
alpha_loc_296_pop_0,0.050800,0.053428,-0.175366,0.273078
alpha_loc_297_pop_0,-0.107380,-0.109559,-0.332925,0.114078
alpha_loc_298_pop_0,-2.852973,-2.991972,-4.743664,-0.474034
alpha_loc_299_pop_0,0.305311,0.302288,0.013410,0.600693
alpha_loc_300_pop_0,0.710633,0.401453,-0.325164,3.500575
alpha_loc_301_pop_0,0.966210,1.141293,-1.150472,2.361446
alpha_loc_302_pop_0,0.059332,0.057764,-0.187002,0.291372
alpha_loc_303_pop_0,0.005160,0.004470,-0.206444,0.221882
alpha_loc_304_pop_0,-0.118015,-0.107884,-0.528492,0.244681
alpha_loc_305_pop_0,0.005183,0.004539,-0.213228,0.224396
alpha_loc_306_pop_0,-0.208209,-0.222236,-1.467141,1.314713
alpha_loc_307_pop_0,0.115132,0.091786,-0.941517,1.410504
alpha_loc_308_pop_0,-0.001212,-0.002023,-0.214372,0.212552
alpha_loc_309_pop_0,0.018393,0.020885,-0.198008,0.237897
alpha_loc_310_pop_0,0.052638,0.051500,-0.176111,0.287263
alpha_loc_311_pop_0,-0.015864,-0.015750,-0.239649,0.206276
alpha_loc_312_pop_0,0.019829,0.021286,-0.199776,0.231731
alpha_loc_313_pop_0,0.017531,0.017908,-0.202103,0.242355
alpha_loc_314_pop_0,0.004614,-0.021215,-1.402818,1.577293
alpha_loc_315_pop_0,0.183918,0.183392,-0.114462,0.482206
alpha_loc_316_pop_0,0.033613,0.033931,-0.189159,0.250985
alpha_loc_317_pop_0,0.158416,0.155000,-0.099795,0.442996
alpha_loc_318_pop_0,0.012229,0.013941,-0.216818,0.232617
alpha_loc_319_pop_0,-0.057676,-0.058534,-0.273058,0.161485
alpha_loc_320_pop_0,0.328586,0.325256,0.035197,0.632315
alpha_loc_321_pop_0,0.149422,0.129786,-0.473878,0.874264
alpha_loc_322_pop_0,0.059377,0.037295,-0.342154,0.575842
alpha_loc_323_pop_0,0.007186,0.006224,-0.204141,0.217108
alpha_loc_324_pop_0,0.049780,0.048322,-0.221458,0.326638
alpha_loc_325_pop_0,-0.413148,-0.381575,-1.446178,0.467244
alpha_loc_326_pop_0,0.023942,0.021463,-0.258628,0.298167
alpha_loc_327_pop_0,0.784325,0.691911,-0.447149,2.465524
alpha_loc_328_pop_0,-0.561574,-0.490193,-2.311399,0.885923
alpha_loc_329_pop_0,-0.675431,-0.629557,-1.844966,-0.120331
alpha_loc_330_pop_0,-0.111974,-0.155122,-0.663243,0.671919
alpha_loc_331_pop_0,-0.145869,-0.146860,-0.350784,0.078060
alpha_loc_332_pop_0,-0.511757,-0.557129,-2.266772,1.454502
alpha_loc_333_pop_0,-0.440482,-0.469254,-1.068716,0.422661
alpha_loc_334_pop_0,-0.050054,-0.052507,-0.288966,0.185106
alpha_loc_335_pop_0,-0.393376,-0.396122,-0.587372,-0.176715
alpha_loc_336_pop_0,1.007166,0.900571,-0.851080,3.485645
alpha_loc_337_pop_0,1.344231,1.473878,-1.026513,3.314656
alpha_loc_338_pop_0,1.183236,1.020449,-0.297497,3.201821
alpha_loc_339_pop_0,1.446783,1.443647,0.121077,2.869804
alpha_loc_340_pop_0,1.186571,1.196456,-0.107062,2.224501
alpha_loc_341_pop_0,-1.368020,-1.323145,-4.927159,0.719571
alpha_loc_342_pop_0,0.682719,0.409087,-2.447192,4.126309
alpha_loc_343_pop_0,1.144388,1.239108,-0.817765,1.738526
alpha_loc_344_pop_0,1.070340,1.212287,-1.117950,1.777021
alpha_loc_345_pop_0,-0.955433,-1.015967,-2.281852,0.840365
alpha_loc_346_pop_0,-0.357797,-0.294700,-2.245240,1.282017
alpha_loc_347_pop_0,-0.822747,-0.762187,-2.236990,0.414423
alpha_loc_348_pop_0,-0.564378,-0.590376,-2.411560,1.373658
alpha_loc_349_pop_0,-1.091430,-1.173000,-2.464237,0.472115
alpha_loc_350_pop_0,-0.893481,-0.896090,-2.614056,0.715467
alpha_loc_351_pop_0,-1.249089,-1.237130,-2.724846,0.387123
alpha_loc_352_pop_0,-0.268791,-0.202740,-2.850687,1.494667
alpha_loc_353_pop_0,-0.221035,-0.297167,-1.789667,1.492147
alpha_loc_354_pop_0,-0.598473,-0.361051,-2.825672,0.833813
alpha_loc_355_pop_0,-0.182586,-0.391559,-3.151083,2.345113
alpha_loc_356_pop_0,-0.457446,-0.439733,-2.581755,1.864545
alpha_loc_357_pop_0,-0.189368,-0.215630,-2.185090,1.797660
alpha_loc_358_pop_0,-0.199088,-0.424844,-2.582022,2.552438
alpha_loc_359_pop_0,0.007865,0.006645,-2.021934,1.826066
alpha_loc_360_pop_0,-0.466535,-0.364196,-2.579218,1.093066
alpha_loc_361_pop_0,0.107973,0.148904,-1.796180,1.968723
alpha_loc_362_pop_0,-0.409829,-0.312017,-2.322394,1.123852
alpha_loc_363_pop_0,0.348552,0.242520,-1.981521,2.719753
alpha_loc_364_pop_0,-0.197777,-0.274498,-2.024581,2.325706
alpha_loc_365_pop_0,0.259366,0.100404,-2.143271,3.165375
alpha_loc_366_pop_0,-0.281795,-0.049566,-2.756346,1.880725
alpha_loc_367_pop_0,0.249092,0.224461,-1.574082,2.280150
alpha_loc_368_pop_0,-0.670912,-0.664927,-2.242321,1.202887
alpha_loc_369_pop_0,-0.382932,-0.360799,-2.268268,1.379209
alpha_loc_370_pop_0,-0.295938,-0.344006,-2.049227,1.648603
alpha_loc_371_pop_0,0.134432,0.097149,-3.021708,3.330088
alpha_loc_372_pop_0,0.162708,0.075296,-3.434063,3.979442
alpha_loc_373_pop_0,0.059780,0.369111,-4.420340,2.295526
alpha_loc_374_pop_0,2.175361,2.136015,-1.136681,4.663063
alpha_loc_375_pop_0,0.778971,0.446083,-1.165158,3.630003
alpha_loc_376_pop_0,-0.737193,-0.795777,-2.212016,0.859425
alpha_loc_377_pop_0,-0.628371,-0.529721,-2.204880,0.670392
alpha_loc_378_pop_0,-0.375574,-0.366767,-1.999860,1.312764
alpha_loc_379_pop_0,0.074421,0.178019,-1.953695,1.517928
alpha_loc_380_pop_0,-0.488878,-0.574500,-2.110735,1.493898
alpha_loc_381_pop_0,-0.331730,-0.217605,-2.153659,1.174624
alpha_loc_382_pop_0,-0.193764,0.007472,-2.048664,1.257211
alpha_loc_383_pop_0,0.608961,0.630302,-0.645639,1.942830
alpha_loc_384_pop_0,-0.273074,-0.234608,-1.853491,1.434102
alpha_loc_385_pop_0,0.362162,0.261003,-0.706130,2.305962
alpha_loc_386_pop_0,0.318114,0.478762,-1.850255,2.149759
alpha_loc_387_pop_0,0.561101,0.566527,-1.213397,2.527268
alpha_loc_388_pop_0,1.296475,1.195670,-0.046672,2.959160
