param,mean,median,0.950_CI_LB,0.950_CI_UB
gamma-quantile_param_45,0.488473,0.487557,0.403908,0.578273
gamma-quantile_param_46,0.484455,0.486582,0.109248,0.882352
gamma-quantile_param_47,0.405153,0.273440,0.023135,0.960755
gamma-quantile_param_48,0.347878,0.149171,0.002653,0.997029
gamma-quantile_param_49,0.381824,0.270102,0.000227,0.987520
gamma-quantile_param_50,0.223801,0.190719,0.013755,0.621180
gamma-quantile_param_51,0.421561,0.337564,0.027266,0.985788
gamma-quantile_param_52,0.442909,0.406450,0.033097,0.908630
gamma-quantile_param_53,0.640623,0.674066,0.043711,0.999299
gamma-quantile_param_54,0.655160,0.626565,0.432196,0.944540
gamma-quantile_param_55,0.748712,0.773794,0.409181,0.992700
gamma-quantile_param_56,0.471505,0.436964,0.012163,0.976062
gamma-quantile_param_57,0.532370,0.555074,0.048259,0.937812
gamma-quantile_param_58,0.509578,0.503013,0.068772,0.938019
gamma-quantile_param_59,0.522606,0.500238,0.077402,0.952127
gamma-quantile_param_60,0.704159,0.750544,0.254374,0.995401
gamma-quantile_param_61,0.728089,0.731020,0.343086,0.991524
gamma-quantile_param_62,0.345608,0.305289,0.022068,0.902403
gamma-quantile_param_63,0.791550,0.813026,0.446233,0.991768
gamma-quantile_param_64,0.215412,0.202495,0.011473,0.494907
gamma-quantile_param_65,0.816162,0.832502,0.597506,0.986585
gamma-quantile_param_66,0.276593,0.217872,0.036992,0.812498
gamma-quantile_param_67,0.458642,0.460774,0.254194,0.637903
gamma-quantile_param_68,0.384887,0.379072,0.023227,0.874740
gamma-quantile_param_69,0.347487,0.348509,0.173615,0.509402
gamma-quantile_param_70,0.308400,0.255427,0.030563,0.764100
gamma-quantile_param_71,0.792007,0.807820,0.564113,0.989527
gamma-quantile_param_72,0.634122,0.815984,0.065089,0.994939
gamma-quantile_param_73,0.681159,0.676672,0.499444,0.897890
gamma-quantile_param_74,0.610363,0.637282,0.026606,0.981968
gamma-quantile_param_75,0.588603,0.659618,0.031716,0.974364
gamma-quantile_param_76,0.842186,0.956049,0.074559,0.991298
gamma-quantile_param_77,0.764198,0.824443,0.310955,0.931364
gamma-quantile_param_78,0.783985,0.817813,0.546290,0.961816
gamma-quantile_param_79,0.767177,0.789789,0.425815,0.981742
gamma-quantile_param_80,0.678860,0.682993,0.199236,0.984381
gamma-quantile_param_81,0.388753,0.400653,0.047414,0.680172
gamma-quantile_param_82,0.329034,0.247362,0.010078,0.963332
gamma-quantile_param_83,0.315323,0.190443,0.003373,0.929614
gamma-quantile_param_84,0.832390,0.916326,0.021152,0.992999
gamma-quantile_param_85,0.541942,0.571765,0.049365,0.741824
gamma-quantile_param_86,0.641740,0.686045,0.104589,0.974713
gamma-quantile_param_87,0.867774,0.880699,0.695659,0.972485
gamma-quantile_param_88,0.561034,0.555022,0.355477,0.799098
gamma-quantile_param_89,0.767272,0.770255,0.629249,0.885041
gamma-quantile_param_90,0.831332,0.862199,0.345678,0.994028
gamma-quantile_param_91,0.561468,0.570383,0.032137,0.995161
gamma-quantile_param_92,0.833429,0.839218,0.711245,0.930018
gamma-quantile_param_93,0.720921,0.695688,0.529813,0.942590
gamma-quantile_param_94,0.511028,0.511205,0.044054,0.900864
gamma-quantile_param_95,0.564398,0.545541,0.333749,0.912472
gamma-quantile_param_96,0.689917,0.701977,0.361337,0.952180
gamma-quantile_param_97,0.809322,0.811720,0.721139,0.885450
gamma-quantile_param_98,0.665282,0.659733,0.542630,0.867721
gamma-quantile_param_99,0.360164,0.367704,0.036770,0.738087
gamma-quantile_param_100,0.553509,0.555611,0.472208,0.622113
gamma-quantile_param_101,0.373040,0.339555,0.004855,0.990971
gamma-quantile_param_102,0.790824,0.837726,0.131418,0.920832
gamma-quantile_param_103,0.425840,0.447721,0.138645,0.563904
gamma-quantile_param_104,0.590000,0.590530,0.496669,0.682627
gamma-quantile_param_105,0.618669,0.582039,0.148406,0.917819
gamma-quantile_param_106,0.416039,0.411365,0.285688,0.577175
gamma-quantile_param_107,0.515320,0.510271,0.044171,0.888135
gamma-quantile_param_108,0.534186,0.535500,0.411443,0.660490
gamma-quantile_param_109,0.611897,0.615209,0.437796,0.759295
gamma-quantile_param_110,0.837989,0.927705,0.078376,0.999295
gamma-quantile_param_111,0.604955,0.608690,0.433275,0.769921
gamma-quantile_param_112,0.453047,0.501706,0.037941,0.681057
gamma-quantile_param_113,0.512004,0.516982,0.335518,0.656520
gamma-quantile_param_114,0.817916,0.844155,0.519500,0.915545
gamma-quantile_param_115,0.586065,0.592393,0.414935,0.724520
gamma-quantile_param_116,0.415372,0.349249,0.011868,0.942626
gamma-quantile_param_117,0.827193,0.866662,0.219036,0.989809
gamma-quantile_param_118,0.209178,0.174396,0.003770,0.566680
gamma-quantile_param_119,0.500559,0.500599,0.443003,0.555968
gamma-quantile_param_120,0.870948,0.874357,0.804443,0.918192
gamma-quantile_param_121,0.464429,0.542151,0.036541,0.861948
gamma-quantile_param_122,0.816491,0.869404,0.496307,0.931398
gamma-quantile_param_123,0.334168,0.352836,0.029536,0.667605
gamma-quantile_param_124,0.842950,0.856900,0.557961,0.999936
gamma-quantile_param_125,0.854873,0.899985,0.410897,0.995966
gamma-quantile_param_126,0.495683,0.498237,0.371881,0.611644
gamma-quantile_param_127,0.703619,0.754150,0.103444,0.997937
gamma-quantile_param_128,0.560193,0.559641,0.490516,0.633498
gamma-quantile_param_129,0.769279,0.769887,0.532094,0.978607
gamma-quantile_param_130,0.558908,0.561096,0.479080,0.631570
gamma-quantile_param_131,0.841127,0.846537,0.717057,0.941524
gamma-quantile_param_132,0.519232,0.519098,0.421380,0.612133
gamma-quantile_param_133,0.334998,0.368641,0.040559,0.584658
gamma-quantile_param_134,0.731642,0.735358,0.612295,0.840199
gamma-quantile_param_135,0.687484,0.772931,0.119206,0.900453
gamma-quantile_param_136,0.678668,0.657163,0.515698,0.940735
gamma-quantile_param_137,0.381657,0.375432,0.239781,0.568968
gamma-quantile_param_138,0.606895,0.610048,0.497575,0.704197
gamma-quantile_param_139,0.753511,0.755762,0.629122,0.874400
gamma-quantile_param_140,0.432964,0.433699,0.220407,0.650314
gamma-quantile_param_141,0.614619,0.618107,0.500970,0.709464
gamma-quantile_param_142,0.737710,0.699040,0.538144,0.974086
gamma-quantile_param_143,0.713268,0.756467,0.419950,0.867181
gamma-quantile_param_144,0.746174,0.735447,0.517065,0.991422
gamma-quantile_param_145,0.742242,0.775250,0.289004,0.840890
gamma-quantile_param_146,0.500368,0.534319,0.076141,0.920593
gamma-quantile_param_147,0.531841,0.534286,0.411811,0.640664
gamma-quantile_param_148,0.818743,0.914694,0.200593,0.993057
gamma-quantile_param_149,0.529268,0.525746,0.450525,0.625337
gamma-quantile_param_150,0.516750,0.482227,0.135254,0.933563
gamma-quantile_param_151,0.288322,0.170546,0.021303,0.977898
gamma-quantile_param_152,0.717967,0.740805,0.209462,0.840938
gamma-quantile_param_153,0.513835,0.512389,0.434417,0.602835
gamma-quantile_param_154,0.476236,0.477770,0.384977,0.559713
gamma-quantile_param_155,0.712773,0.778138,0.036361,0.949829
gamma-quantile_param_156,0.474877,0.474337,0.423404,0.526326
gamma-quantile_param_157,0.429309,0.431423,0.332511,0.518359
gamma-quantile_param_158,0.543855,0.541452,0.408910,0.691136
gamma-quantile_param_159,0.531344,0.524277,0.399804,0.696824
gamma-quantile_param_160,0.382695,0.392446,0.058926,0.661181
gamma-quantile_param_161,0.474636,0.457616,0.332566,0.851218
gamma-quantile_param_162,0.576988,0.538833,0.068785,0.992187
gamma-quantile_param_163,0.651429,0.721592,0.141310,0.876696
gamma-quantile_param_164,0.339335,0.347004,0.002694,0.743522
gamma-quantile_param_165,0.511471,0.512050,0.453097,0.567598
gamma-quantile_param_166,0.581106,0.579502,0.493371,0.671023
gamma-quantile_param_167,0.463733,0.463347,0.400227,0.531850
gamma-quantile_param_168,0.523080,0.522941,0.461700,0.586930
gamma-quantile_param_169,0.509920,0.509502,0.450064,0.571733
gamma-quantile_param_170,0.831739,0.839975,0.694916,0.920594
gamma-quantile_param_171,0.493200,0.495206,0.403533,0.566035
gamma-quantile_param_172,0.435190,0.392501,0.018789,0.987174
gamma-quantile_param_173,0.224537,0.186729,0.006538,0.640895
gamma-quantile_param_174,0.177375,0.156874,0.006998,0.507727
gamma-quantile_param_175,0.330220,0.249454,0.010687,0.975654
gamma-quantile_param_176,0.494806,0.508627,0.009570,0.958012
gamma-quantile_param_177,0.864706,0.885623,0.616342,0.997585
gamma-quantile_param_178,0.499636,0.498556,0.431711,0.573158
gamma-quantile_param_179,0.606861,0.599095,0.522136,0.811178
gamma-quantile_param_180,0.599498,0.599987,0.537703,0.659701
gamma-quantile_param_181,0.340004,0.378221,0.030992,0.597894
gamma-quantile_param_182,0.623599,0.720223,0.029981,0.978004
gamma-quantile_param_183,0.506997,0.508121,0.426296,0.584181
gamma-quantile_param_184,0.638004,0.640017,0.536865,0.720900
gamma-quantile_param_185,0.564553,0.543255,0.340327,0.913848
gamma-quantile_param_186,0.340263,0.339866,0.064211,0.774789
gamma-quantile_param_187,0.516213,0.516196,0.463891,0.571542
gamma-quantile_param_188,0.261390,0.253656,0.045609,0.554011
gamma-quantile_param_189,0.697412,0.695116,0.567492,0.832765
gamma-quantile_param_190,0.712502,0.739250,0.483130,0.847007
gamma-quantile_param_191,0.539584,0.539470,0.486044,0.590485
gamma-quantile_param_192,0.705008,0.699180,0.526522,0.870728
gamma-quantile_param_193,0.499183,0.501889,0.326295,0.666366
gamma-quantile_param_194,0.824106,0.835661,0.577363,0.988268
gamma-quantile_param_195,0.382592,0.387355,0.133999,0.604967
gamma-quantile_param_196,0.833456,0.868666,0.445235,0.995521
gamma-quantile_param_197,0.455652,0.426849,0.037165,0.954675
gamma-quantile_param_198,0.525774,0.525177,0.399819,0.658439
gamma-quantile_param_199,0.343577,0.343727,0.022792,0.785096
gamma-quantile_param_200,0.440205,0.441299,0.088264,0.801164
gamma-quantile_param_201,0.629359,0.633348,0.446118,0.790293
gamma-quantile_param_202,0.346317,0.335948,0.084959,0.663649
gamma-quantile_param_203,0.547411,0.550665,0.333741,0.746366
gamma-quantile_param_204,0.710887,0.790852,0.195318,0.989149
gamma-quantile_param_205,0.454300,0.453899,0.314601,0.600738
gamma-quantile_param_206,0.661496,0.676112,0.338554,0.917943
gamma-quantile_param_207,0.790590,0.831206,0.376396,0.988872
gamma-quantile_param_208,0.651543,0.662392,0.378758,0.865979
gamma-quantile_param_209,0.576430,0.576886,0.401509,0.749642
gamma-quantile_param_210,0.706549,0.773443,0.142690,0.989492
gamma-quantile_param_211,0.351389,0.348735,0.232541,0.488102
gamma-quantile_param_212,0.460513,0.465081,0.235490,0.674245
gamma-quantile_param_213,0.470848,0.473547,0.321023,0.613170
gamma-quantile_param_214,0.580561,0.582215,0.430336,0.727179
gamma-quantile_param_215,0.332627,0.313065,0.008068,0.794775
gamma-quantile_param_216,0.417860,0.424228,0.145533,0.649233
gamma-quantile_param_217,0.461407,0.459455,0.358335,0.569190
gamma-quantile_param_218,0.532531,0.532218,0.448014,0.615780
gamma-quantile_param_219,0.478954,0.478987,0.413616,0.544478
gamma-quantile_param_220,0.465558,0.463253,0.383383,0.563421
gamma-quantile_param_221,0.512096,0.509847,0.430644,0.611415
gamma-quantile_param_222,0.831305,0.842911,0.683984,0.920670
gamma-quantile_param_223,0.607555,0.605700,0.478721,0.745750
gamma-quantile_param_224,0.358419,0.349880,0.214774,0.547029
gamma-quantile_param_225,0.285253,0.281282,0.195348,0.400689
gamma-quantile_param_226,0.581212,0.584631,0.410794,0.731210
gamma-quantile_param_227,0.387839,0.369973,0.170316,0.699701
gamma-quantile_param_228,0.426809,0.427285,0.290551,0.551159
gamma-quantile_param_229,0.527792,0.526966,0.440012,0.616057
gamma-quantile_param_230,0.540596,0.536239,0.441007,0.663161
gamma-quantile_param_231,0.555226,0.552900,0.457109,0.665031
gamma-quantile_param_232,0.582955,0.583627,0.445118,0.720552
gamma-quantile_param_233,0.497049,0.490995,0.131729,0.794061
gamma-quantile_param_234,0.481095,0.477855,0.394839,0.580765
gamma-quantile_param_235,0.526022,0.523351,0.446194,0.629296
gamma-quantile_param_236,0.482845,0.515807,0.146521,0.570975
gamma-quantile_param_237,0.514759,0.511359,0.434129,0.612354
gamma-quantile_param_238,0.431083,0.430011,0.376413,0.491549
gamma-quantile_param_239,0.468553,0.476214,0.028265,0.960515
gamma-quantile_param_240,0.703616,0.694382,0.443556,0.955344
gamma-quantile_param_241,0.511456,0.510543,0.430421,0.596157
gamma-quantile_param_242,0.515228,0.529425,0.289661,0.666901
gamma-quantile_param_243,0.720348,0.786050,0.133641,0.935067
gamma-quantile_param_244,0.757386,0.766960,0.599353,0.869877
gamma-quantile_param_245,0.441936,0.442334,0.340262,0.541881
gamma-quantile_param_246,0.179443,0.128598,0.005370,0.758862
gamma-quantile_param_247,0.555157,0.542034,0.395280,0.824687
gamma-quantile_param_248,0.457989,0.455504,0.365807,0.565366
gamma-quantile_param_249,0.474516,0.470691,0.268759,0.697279
gamma-quantile_param_250,0.404588,0.397078,0.289351,0.562677
gamma-quantile_param_251,0.510413,0.509283,0.417168,0.611742
gamma-quantile_param_252,0.359973,0.350807,0.223948,0.540469
gamma-quantile_param_253,0.401680,0.407983,0.118628,0.606653
gamma-quantile_param_254,0.545188,0.543412,0.461209,0.645992
gamma-quantile_param_255,0.495873,0.496142,0.431078,0.556200
gamma-quantile_param_256,0.795173,0.817575,0.439503,0.998396
gamma-quantile_param_257,0.561537,0.563312,0.439824,0.676406
gamma-quantile_param_258,0.447272,0.443771,0.203432,0.729680
gamma-quantile_param_259,0.590495,0.588734,0.452601,0.742644
gamma-quantile_param_260,0.953998,0.966067,0.840011,0.993721
gamma-quantile_param_261,0.496866,0.495944,0.388630,0.613161
gamma-quantile_param_262,0.467270,0.467068,0.356442,0.568968
gamma-quantile_param_263,0.555696,0.553567,0.470575,0.652309
gamma-quantile_param_264,0.520716,0.520995,0.465696,0.573408
gamma-quantile_param_265,0.436068,0.435159,0.374309,0.502091
gamma-quantile_param_266,0.525962,0.526800,0.442566,0.600959
gamma-quantile_param_267,0.260983,0.253813,0.030457,0.590001
gamma-quantile_param_268,0.595554,0.637029,0.055346,0.972501
gamma-quantile_param_269,0.524293,0.531058,0.336907,0.676823
gamma-quantile_param_270,0.521650,0.522016,0.431430,0.610863
gamma-quantile_param_271,0.507855,0.508277,0.436781,0.581689
gamma-quantile_param_272,0.643463,0.636346,0.409291,0.926064
gamma-quantile_param_273,0.504822,0.504984,0.385060,0.623939
gamma-quantile_param_274,0.526794,0.527289,0.398352,0.654719
gamma-quantile_param_275,0.579453,0.583160,0.424258,0.711029
gamma-quantile_param_276,0.257638,0.246402,0.122150,0.468016
gamma-quantile_param_277,0.441456,0.444675,0.224048,0.646306
gamma-quantile_param_278,0.418557,0.416452,0.282845,0.571653
gamma-quantile_param_279,0.781291,0.824551,0.345070,0.992847
gamma-quantile_param_280,0.505107,0.502673,0.390683,0.632677
gamma-quantile_param_281,0.583335,0.583618,0.523869,0.642934
gamma-quantile_param_282,0.378231,0.399783,0.044552,0.558648
gamma-quantile_param_283,0.497342,0.497556,0.403846,0.586109
gamma-quantile_param_284,0.562602,0.563343,0.479517,0.648566
gamma-quantile_param_285,0.462582,0.451083,0.398040,0.660796
gamma-quantile_param_286,0.532790,0.532849,0.470146,0.599806
gamma-quantile_param_287,0.189878,0.177193,0.022818,0.416764
gamma-quantile_param_288,0.374442,0.366541,0.242650,0.557254
gamma-quantile_param_289,0.631388,0.619632,0.254338,0.975649
gamma-quantile_param_290,0.429755,0.427708,0.324621,0.539148
gamma-quantile_param_291,0.554024,0.554222,0.403501,0.694754
gamma-quantile_param_292,0.362683,0.358418,0.219175,0.530176
gamma-quantile_param_293,0.496912,0.494723,0.331505,0.682690
gamma-quantile_param_294,0.502838,0.501764,0.421767,0.586559
gamma-quantile_param_295,0.514123,0.514355,0.456235,0.567379
gamma-quantile_param_296,0.510968,0.511392,0.461929,0.559641
gamma-quantile_param_297,0.476992,0.476538,0.428472,0.524244
gamma-quantile_param_298,0.100683,0.057168,0.004408,0.398404
gamma-quantile_param_299,0.569125,0.568753,0.503210,0.634109
gamma-quantile_param_300,0.631506,0.591047,0.426016,0.974774
gamma-quantile_param_301,0.681739,0.733507,0.263851,0.902259
gamma-quantile_param_302,0.525262,0.524877,0.421201,0.623833
gamma-quantile_param_303,0.502300,0.501902,0.415110,0.594285
gamma-quantile_param_304,0.442689,0.445427,0.251884,0.623801
gamma-quantile_param_305,0.503216,0.502624,0.377212,0.630128
gamma-quantile_param_306,0.402630,0.357259,0.008600,0.986025
gamma-quantile_param_307,0.548419,0.561456,0.058143,0.991603
gamma-quantile_param_308,0.499247,0.498559,0.349585,0.650994
gamma-quantile_param_309,0.513221,0.515349,0.359259,0.666625
gamma-quantile_param_310,0.537955,0.537956,0.373633,0.705764
gamma-quantile_param_311,0.488903,0.488572,0.331445,0.646027
gamma-quantile_param_312,0.514014,0.514845,0.363756,0.661722
gamma-quantile_param_313,0.510433,0.510554,0.382641,0.640536
gamma-quantile_param_314,0.497207,0.489137,0.037781,0.983038
gamma-quantile_param_315,0.590553,0.591462,0.444638,0.728824
gamma-quantile_param_316,0.519566,0.519653,0.391754,0.644565
gamma-quantile_param_317,0.593920,0.593447,0.439875,0.751471
gamma-quantile_param_318,0.507637,0.508643,0.371918,0.641004
gamma-quantile_param_319,0.467532,0.466332,0.346874,0.590426
gamma-quantile_param_320,0.662646,0.664034,0.517878,0.794113
gamma-quantile_param_321,0.561926,0.558897,0.291431,0.844395
gamma-quantile_param_322,0.526139,0.517429,0.346008,0.747098
gamma-quantile_param_323,0.503161,0.502806,0.413379,0.594238
gamma-quantile_param_324,0.521698,0.520949,0.405049,0.640036
gamma-quantile_param_325,0.349787,0.341427,0.063818,0.691262
gamma-quantile_param_326,0.508182,0.507259,0.413447,0.602263
gamma-quantile_param_327,0.717706,0.734902,0.339917,0.988085
gamma-quantile_param_328,0.337994,0.300422,0.007855,0.829251
gamma-quantile_param_329,0.223955,0.217285,0.010967,0.442469
gamma-quantile_param_330,0.444311,0.419529,0.189991,0.816533
gamma-quantile_param_331,0.425789,0.425016,0.324164,0.541004
gamma-quantile_param_332,0.357069,0.249791,0.003708,0.960302
gamma-quantile_param_333,0.311356,0.287953,0.104380,0.698674
gamma-quantile_param_334,0.481474,0.480015,0.392704,0.569806
gamma-quantile_param_335,0.412450,0.411256,0.371433,0.460200
gamma-quantile_param_336,0.752812,0.822441,0.191806,0.999466
gamma-quantile_param_337,0.838995,0.970655,0.094569,0.999977
gamma-quantile_param_338,0.829289,0.907935,0.350092,0.999964
gamma-quantile_param_339,0.898549,0.962451,0.559615,0.999755
gamma-quantile_param_340,0.884406,0.928048,0.447806,0.995882
gamma-quantile_param_341,0.277365,0.241694,0.005397,0.653358
gamma-quantile_param_342,0.588464,0.587602,0.099373,0.981236
gamma-quantile_param_343,0.872761,0.917027,0.178355,0.973493
gamma-quantile_param_344,0.848791,0.912884,0.103451,0.976743
gamma-quantile_param_345,0.187850,0.090372,0.001597,0.866008
gamma-quantile_param_346,0.393507,0.348319,0.001654,0.958031
gamma-quantile_param_347,0.220562,0.173731,0.003751,0.693960
gamma-quantile_param_348,0.351478,0.300017,0.015694,0.879774
gamma-quantile_param_349,0.175097,0.086031,0.002014,0.707029
gamma-quantile_param_350,0.222177,0.148744,0.001111,0.803763
gamma-quantile_param_351,0.154371,0.083631,0.001022,0.672539
gamma-quantile_param_352,0.421671,0.409740,0.000482,0.957371
gamma-quantile_param_353,0.421561,0.372333,0.029770,0.945365
gamma-quantile_param_354,0.377939,0.402162,0.038943,0.714961
gamma-quantile_param_355,0.464902,0.403458,0.024782,0.921878
gamma-quantile_param_356,0.393808,0.381947,0.035548,0.905455
gamma-quantile_param_357,0.451066,0.433652,0.041271,0.925350
gamma-quantile_param_358,0.442737,0.345905,0.011487,0.989955
gamma-quantile_param_359,0.508949,0.502568,0.033079,0.963681
gamma-quantile_param_360,0.361223,0.334234,0.002409,0.893267
gamma-quantile_param_361,0.543920,0.568650,0.021432,0.986162
gamma-quantile_param_362,0.391325,0.383391,0.013842,0.861022
gamma-quantile_param_363,0.580982,0.584188,0.056838,0.991222
gamma-quantile_param_364,0.442297,0.414323,0.058554,0.967082
gamma-quantile_param_365,0.541100,0.524647,0.082587,0.973981
gamma-quantile_param_366,0.450468,0.484723,0.020331,0.927860
gamma-quantile_param_367,0.562644,0.574902,0.085404,0.976525
gamma-quantile_param_368,0.318145,0.289496,0.029555,0.845706
gamma-quantile_param_369,0.385644,0.355269,0.012142,0.914810
gamma-quantile_param_370,0.411999,0.362670,0.017505,0.957258
gamma-quantile_param_371,0.519796,0.523018,0.029936,0.976326
gamma-quantile_param_372,0.516048,0.516260,0.034720,0.981621
gamma-quantile_param_373,0.534333,0.578078,0.007266,0.889353
gamma-quantile_param_374,0.843308,0.886668,0.253224,0.996032
gamma-quantile_param_375,0.633459,0.600340,0.254176,0.981462
gamma-quantile_param_376,0.251501,0.107909,0.000572,0.906026
gamma-quantile_param_377,0.266997,0.203516,0.000452,0.859301
gamma-quantile_param_378,0.366709,0.279660,0.001009,0.981295
gamma-quantile_param_379,0.556346,0.609604,0.001561,0.991970
gamma-quantile_param_380,0.323357,0.189779,0.000573,0.987937
gamma-quantile_param_381,0.396521,0.373767,0.000834,0.952260
gamma-quantile_param_382,0.463926,0.504312,0.003390,0.964574
gamma-quantile_param_383,0.718515,0.791787,0.198386,0.993961
gamma-quantile_param_384,0.407155,0.386686,0.011670,0.966233
gamma-quantile_param_385,0.601384,0.597073,0.251350,0.982314
gamma-quantile_param_386,0.606665,0.713505,0.012258,0.994642
gamma-quantile_param_387,0.673171,0.748617,0.069022,0.998600
gamma-quantile_param_388,0.862091,0.902697,0.479511,0.999430
gamma-quantile_param_389,0.630207,0.687056,0.047868,0.995561
gamma-quantile_param_390,0.557007,0.577638,0.021801,0.991909
gamma-quantile_param_391,0.705669,0.760322,0.183967,0.998523
gamma-quantile_param_392,0.621548,0.627315,0.242196,0.947194
gamma-quantile_param_393,0.593505,0.624993,0.020586,0.979227
gamma-quantile_param_394,0.435427,0.380354,0.009763,0.977667
gamma-quantile_param_395,0.350620,0.231985,0.005363,0.997339
gamma-quantile_param_396,0.410672,0.376883,0.017988,0.886827
gamma-quantile_param_397,0.876333,0.947929,0.154185,0.999141
gamma-quantile_param_398,0.768766,0.839660,0.266352,0.992941
gamma-quantile_param_399,0.700502,0.764701,0.097440,0.997510
gamma-quantile_param_400,0.699412,0.749170,0.195427,0.991151
gamma-quantile_param_401,0.277057,0.204691,0.002520,0.891300
gamma-quantile_param_402,0.228107,0.143635,0.002198,0.822588
gamma-quantile_param_403,0.257998,0.167448,0.001677,0.806992
gamma-quantile_param_404,0.202274,0.136954,0.001604,0.691663
gamma-quantile_param_405,0.336315,0.264817,0.004547,0.916619
gamma-quantile_param_406,0.397790,0.374542,0.035291,0.853822
gamma-quantile_param_407,0.635562,0.679312,0.090602,0.994923
gamma-quantile_param_408,0.562176,0.644521,0.009863,0.996297
gamma-quantile_param_409,0.699397,0.782900,0.170753,0.997891
gamma-quantile_param_410,0.699659,0.742937,0.171930,0.996780
gamma-quantile_param_411,0.803971,0.844637,0.376548,0.998679
gamma-quantile_param_412,0.891814,0.944935,0.407746,0.999424
gamma-quantile_param_413,0.670655,0.721561,0.082466,0.998344
gamma-quantile_param_414,0.827034,0.879771,0.205706,0.994357
gamma-quantile_param_415,0.526939,0.522640,0.050963,0.970272
gamma-quantile_param_416,0.628315,0.665488,0.038480,0.985368
gamma-quantile_param_417,0.628816,0.637300,0.074197,0.997145
gamma-quantile_param_418,0.468959,0.460318,0.054392,0.985005
gamma-quantile_param_419,0.332990,0.276214,0.015168,0.868906
gamma-quantile_param_420,0.339262,0.287024,0.010884,0.819192
gamma-quantile_param_421,0.393081,0.378514,0.038889,0.835880
gamma-quantile_param_422,0.615136,0.624263,0.091922,0.995498
gamma-quantile_param_423,0.760179,0.784150,0.339559,0.990564
gamma-quantile_param_424,0.434557,0.359571,0.013590,0.956505
gamma-quantile_param_425,0.687751,0.758659,0.037177,0.989392
gamma-quantile_param_426,0.924078,0.944259,0.745471,0.993622
gamma-quantile_param_427,0.727153,0.796781,0.053921,0.975072
gamma-quantile_param_428,0.499159,0.499397,0.029610,0.934701
gamma-quantile_param_429,0.570119,0.684265,0.032468,0.949529
gamma-quantile_param_430,0.805547,0.807419,0.732058,0.869793
gamma-quantile_param_431,0.367559,0.335646,0.032044,0.869013
gamma-quantile_param_432,0.563445,0.603185,0.026016,0.962668
gamma-quantile_param_433,0.184925,0.159941,0.008621,0.537144
gamma-quantile_param_434,0.237917,0.209738,0.001394,0.657088
