param,mean,median,0.950_CI_LB,0.950_CI_UB
zeta-quantile_param_41,0.058257,0.050805,0.009883,0.163647
zeta-quantile_param_42,0.076710,0.036805,0.004621,0.365885
zeta-quantile_param_43,0.240910,0.192019,0.026696,0.584623
zeta-quantile_param_44,0.702512,0.715255,0.429547,0.937678
zeta-quantile_param_45,0.956007,0.962162,0.885426,0.990462
zeta-quantile_param_46,0.725274,0.731037,0.456691,0.909845
zeta-quantile_param_47,0.369199,0.342542,0.193310,0.614583
zeta-quantile_param_48,0.513705,0.496774,0.164171,0.909577
zeta-quantile_param_49,0.492789,0.481633,0.184659,0.762738
zeta-quantile_param_50,0.836126,0.896550,0.610021,0.977592
zeta-quantile_param_51,0.764124,0.735243,0.553466,0.964091
zeta-quantile_param_52,0.099095,0.064114,0.009933,0.288737
zeta-quantile_param_53,0.621782,0.591334,0.432379,0.845296
zeta-quantile_param_54,0.712965,0.726217,0.470041,0.853554
zeta-quantile_param_55,0.679154,0.676481,0.491951,0.804955
zeta-quantile_param_56,0.535719,0.526852,0.378052,0.721520
zeta-quantile_param_57,0.247882,0.207617,0.087747,0.526798
zeta-quantile_param_58,0.807405,0.834449,0.587179,0.973506
zeta-quantile_param_59,0.919079,0.942264,0.746902,0.997500
zeta-quantile_param_60,0.649459,0.619585,0.327312,0.938978
zeta-quantile_param_61,0.608626,0.614857,0.425084,0.747338
zeta-quantile_param_62,0.218461,0.214303,0.110999,0.343555
zeta-quantile_param_63,0.867622,0.927313,0.512850,0.976535
zeta-quantile_param_64,0.570071,0.558052,0.335388,0.865664
zeta-quantile_param_65,0.599020,0.606200,0.427759,0.759378
zeta-quantile_param_66,0.301710,0.289963,0.183176,0.441419
zeta-quantile_param_67,0.647305,0.631036,0.432824,0.877024
zeta-quantile_param_68,0.835330,0.959080,0.394134,0.996910
zeta-quantile_param_69,0.933592,0.933061,0.824086,0.994334
zeta-quantile_param_70,0.307954,0.291503,0.113462,0.632853
zeta-quantile_param_71,0.774505,0.842288,0.449937,0.975288
zeta-quantile_param_72,0.189543,0.180931,0.083143,0.313617
zeta-quantile_param_73,0.834241,0.864942,0.578074,0.956832
zeta-quantile_param_74,0.572312,0.574056,0.377162,0.776568
zeta-quantile_param_75,0.087723,0.072958,0.001253,0.344186
zeta-quantile_param_76,0.084457,0.078350,0.039700,0.190832
zeta-quantile_param_77,0.353796,0.271490,0.179685,0.658066
zeta-quantile_param_78,0.322849,0.283023,0.185092,0.604914
zeta-quantile_param_79,0.890533,0.890354,0.760193,0.973894
zeta-quantile_param_80,0.567739,0.570312,0.407379,0.737216
zeta-quantile_param_81,0.815865,0.845959,0.599641,0.946872
zeta-quantile_param_82,0.353085,0.185466,0.016390,0.929166
zeta-quantile_param_83,0.139193,0.105032,0.005904,0.395874
zeta-quantile_param_84,0.110806,0.098133,0.025823,0.237054
zeta-quantile_param_85,0.652007,0.691348,0.251727,0.897496
zeta-quantile_param_86,0.312304,0.252175,0.127690,0.567782
zeta-quantile_param_87,0.084312,0.056809,0.007347,0.241530
zeta-quantile_param_88,0.782630,0.775713,0.549380,0.991611
zeta-quantile_param_89,0.182781,0.184135,0.091922,0.271031
zeta-quantile_param_90,0.156037,0.163098,0.025168,0.344128
zeta-quantile_param_91,0.560534,0.548668,0.394270,0.705288
zeta-quantile_param_92,0.154038,0.156091,0.054536,0.229598
zeta-quantile_param_93,0.591137,0.587420,0.465682,0.771370
zeta-quantile_param_94,0.614398,0.638018,0.447819,0.795291
zeta-quantile_param_95,0.715480,0.743656,0.478872,0.898299
zeta-quantile_param_96,0.750537,0.770503,0.534256,0.854558
zeta-quantile_param_97,0.216354,0.213456,0.102480,0.331892
zeta-quantile_param_98,0.718149,0.738907,0.528992,0.855758
zeta-quantile_param_99,0.208341,0.183330,0.030101,0.512238
zeta-quantile_param_100,0.560614,0.547460,0.460008,0.685539
zeta-quantile_param_101,0.749846,0.860329,0.365623,0.972962
zeta-quantile_param_102,0.201328,0.202422,0.088497,0.346074
zeta-quantile_param_103,0.507943,0.521255,0.269996,0.686729
zeta-quantile_param_104,0.736173,0.728715,0.485245,0.939460
zeta-quantile_param_105,0.508293,0.554011,0.138259,0.878274
zeta-quantile_param_106,0.726149,0.735734,0.483049,0.930368
zeta-quantile_param_107,0.326850,0.226317,0.078559,0.787505
zeta-quantile_param_108,0.614139,0.602719,0.425106,0.870725
zeta-quantile_param_109,0.673696,0.666397,0.434033,0.928863
zeta-quantile_param_110,0.152703,0.073523,0.015527,0.517957
zeta-quantile_param_111,0.677661,0.667229,0.416708,0.886811
zeta-quantile_param_112,0.574086,0.595493,0.232826,0.762236
zeta-quantile_param_113,0.849933,0.847599,0.637445,0.976547
zeta-quantile_param_114,0.193312,0.168780,0.087463,0.499485
zeta-quantile_param_115,0.728656,0.724299,0.553371,0.912390
zeta-quantile_param_116,0.179591,0.146799,0.032722,0.490771
zeta-quantile_param_117,0.189605,0.144091,0.027948,0.442532
zeta-quantile_param_118,0.320743,0.285008,0.143414,0.764388
zeta-quantile_param_119,0.473319,0.471246,0.432604,0.526506
zeta-quantile_param_120,0.147155,0.144508,0.041170,0.254156
zeta-quantile_param_121,0.201553,0.184270,0.093876,0.383083
zeta-quantile_param_122,0.190908,0.142268,0.047900,0.509127
zeta-quantile_param_123,0.780379,0.788108,0.535984,0.953482
zeta-quantile_param_124,0.583866,0.586046,0.155568,0.886650
zeta-quantile_param_125,0.128065,0.089207,0.041480,0.318956
zeta-quantile_param_126,0.550284,0.547818,0.440467,0.686665
zeta-quantile_param_127,0.681320,0.669728,0.441188,0.906868
zeta-quantile_param_128,0.570437,0.566547,0.461640,0.704333
zeta-quantile_param_129,0.140294,0.137239,0.068525,0.243565
zeta-quantile_param_130,0.615515,0.599479,0.445759,0.820315
zeta-quantile_param_131,0.170406,0.173602,0.078529,0.277540
zeta-quantile_param_132,0.733356,0.727520,0.524510,0.922252
zeta-quantile_param_133,0.818006,0.826042,0.699897,0.915925
zeta-quantile_param_134,0.202967,0.197004,0.105384,0.337275
zeta-quantile_param_135,0.222474,0.219422,0.135459,0.358644
zeta-quantile_param_136,0.701891,0.693710,0.490954,0.916419
zeta-quantile_param_137,0.730857,0.719289,0.443084,0.951937
zeta-quantile_param_138,0.513288,0.515006,0.398006,0.620910
zeta-quantile_param_139,0.602527,0.602092,0.437876,0.803689
zeta-quantile_param_140,0.765042,0.774955,0.453386,0.947322
zeta-quantile_param_141,0.518386,0.504664,0.389316,0.821343
zeta-quantile_param_142,0.456879,0.492176,0.167064,0.705708
zeta-quantile_param_143,0.244883,0.190489,0.066735,0.638924
zeta-quantile_param_144,0.864131,0.880379,0.674288,0.976888
zeta-quantile_param_145,0.221867,0.199530,0.090424,0.392649
zeta-quantile_param_146,0.646053,0.657448,0.222284,0.917638
zeta-quantile_param_147,0.604649,0.583068,0.450000,0.781424
zeta-quantile_param_148,0.290333,0.271199,0.141239,0.502359
zeta-quantile_param_149,0.825355,0.862238,0.445544,0.988184
zeta-quantile_param_150,0.792089,0.783365,0.499736,0.980784
zeta-quantile_param_151,0.234439,0.265355,0.048053,0.484350
zeta-quantile_param_152,0.085287,0.072594,0.013302,0.285070
zeta-quantile_param_153,0.706727,0.687051,0.506115,0.897361
zeta-quantile_param_154,0.820543,0.879244,0.504423,0.966406
zeta-quantile_param_155,0.170595,0.190272,0.041091,0.294372
zeta-quantile_param_156,0.569864,0.534563,0.476917,0.755383
zeta-quantile_param_157,0.666137,0.696483,0.455875,0.838974
zeta-quantile_param_158,0.732283,0.743363,0.602668,0.834200
zeta-quantile_param_159,0.724188,0.738034,0.498066,0.894235
zeta-quantile_param_160,0.621969,0.626497,0.369840,0.775272
zeta-quantile_param_161,0.799905,0.827442,0.481319,0.990428
zeta-quantile_param_162,0.168675,0.164170,0.090786,0.266717
zeta-quantile_param_163,0.306955,0.251923,0.064728,0.646203
zeta-quantile_param_164,0.792739,0.789155,0.653999,0.940274
zeta-quantile_param_165,0.603958,0.604856,0.472626,0.777426
zeta-quantile_param_166,0.720128,0.727372,0.517391,0.847209
zeta-quantile_param_167,0.549808,0.538099,0.448847,0.700624
zeta-quantile_param_168,0.613790,0.606245,0.468909,0.800782
zeta-quantile_param_169,0.627478,0.613524,0.538204,0.812293
zeta-quantile_param_170,0.132663,0.126997,0.043423,0.243993
zeta-quantile_param_171,0.709104,0.720492,0.504211,0.888177
zeta-quantile_param_172,0.513497,0.479812,0.221750,0.885561
zeta-quantile_param_173,0.253048,0.218959,0.072637,0.514740
zeta-quantile_param_174,0.748039,0.772079,0.485343,0.973710
zeta-quantile_param_175,0.215170,0.188185,0.024543,0.674573
zeta-quantile_param_176,0.871636,0.891482,0.670791,0.983817
zeta-quantile_param_177,0.127802,0.121584,0.018081,0.234504
zeta-quantile_param_178,0.632051,0.613163,0.500843,0.824212
zeta-quantile_param_179,0.530731,0.528170,0.452008,0.674034
zeta-quantile_param_180,0.480516,0.476406,0.437271,0.545221
zeta-quantile_param_181,0.683928,0.694499,0.434052,0.831168
zeta-quantile_param_182,0.618994,0.680841,0.316070,0.800881
zeta-quantile_param_183,0.656814,0.645149,0.468148,0.927386
zeta-quantile_param_184,0.634699,0.626534,0.460249,0.796216
zeta-quantile_param_185,0.803330,0.804898,0.583329,0.986384
zeta-quantile_param_186,0.325395,0.252813,0.151395,0.612363
zeta-quantile_param_187,0.727248,0.765302,0.519227,0.867992
zeta-quantile_param_188,0.588604,0.589937,0.425198,0.772158
zeta-quantile_param_189,0.128167,0.100784,0.040099,0.273409
zeta-quantile_param_190,0.326475,0.315717,0.197558,0.521707
zeta-quantile_param_191,0.564632,0.551949,0.492165,0.680601
zeta-quantile_param_192,0.931720,0.950855,0.809124,0.984329
zeta-quantile_param_193,0.752731,0.770196,0.473095,0.956925
zeta-quantile_param_194,0.477033,0.320675,0.046539,0.988527
zeta-quantile_param_195,0.866216,0.900461,0.553780,0.997886
zeta-quantile_param_196,0.808407,0.845002,0.428476,0.964900
zeta-quantile_param_197,0.571568,0.570809,0.462017,0.687541
zeta-quantile_param_198,0.632174,0.629648,0.486092,0.777350
zeta-quantile_param_199,0.299457,0.228143,0.054594,0.667732
zeta-quantile_param_200,0.747885,0.786660,0.400102,0.938564
zeta-quantile_param_201,0.716831,0.720916,0.479343,0.926556
zeta-quantile_param_202,0.846175,0.882154,0.541697,0.980513
zeta-quantile_param_203,0.856079,0.883321,0.602036,0.975927
zeta-quantile_param_204,0.803822,0.819516,0.463082,0.994734
zeta-quantile_param_205,0.845067,0.872241,0.611695,0.969693
zeta-quantile_param_206,0.862477,0.895460,0.545711,0.998799
zeta-quantile_param_207,0.863872,0.890527,0.557447,0.984065
zeta-quantile_param_208,0.844324,0.873284,0.561054,0.986244
zeta-quantile_param_209,0.833903,0.842500,0.593462,0.984018
zeta-quantile_param_210,0.799631,0.836853,0.401808,0.993226
zeta-quantile_param_211,0.885798,0.916913,0.631780,0.987964
zeta-quantile_param_212,0.911203,0.929295,0.712927,0.995770
zeta-quantile_param_213,0.702832,0.733700,0.408215,0.956103
zeta-quantile_param_214,0.800055,0.808398,0.599929,0.949598
zeta-quantile_param_215,0.896725,0.950479,0.559450,0.998127
zeta-quantile_param_216,0.828218,0.870947,0.403401,0.999462
zeta-quantile_param_217,0.677164,0.663651,0.511029,0.906131
zeta-quantile_param_218,0.686397,0.673768,0.528107,0.854060
zeta-quantile_param_219,0.621192,0.609763,0.519419,0.782647
zeta-quantile_param_220,0.728825,0.751867,0.580705,0.837583
zeta-quantile_param_221,0.679064,0.687134,0.514110,0.851711
zeta-quantile_param_222,0.171468,0.170913,0.066447,0.306799
zeta-quantile_param_223,0.739346,0.747236,0.561660,0.893848
zeta-quantile_param_224,0.861021,0.861311,0.661437,0.996001
zeta-quantile_param_225,0.740263,0.750141,0.495330,0.925580
zeta-quantile_param_226,0.871373,0.894797,0.627804,0.982358
zeta-quantile_param_227,0.821397,0.852633,0.487849,0.983746
zeta-quantile_param_228,0.701132,0.690546,0.530237,0.915831
zeta-quantile_param_229,0.702684,0.697040,0.576742,0.868799
zeta-quantile_param_230,0.647255,0.647764,0.492427,0.805714
zeta-quantile_param_231,0.651857,0.631974,0.536776,0.854745
zeta-quantile_param_232,0.558241,0.536381,0.395555,0.845979
zeta-quantile_param_233,0.601275,0.555371,0.395585,0.919992
zeta-quantile_param_234,0.650913,0.647174,0.513584,0.799510
zeta-quantile_param_235,0.639211,0.629701,0.517511,0.819763
zeta-quantile_param_236,0.618000,0.643013,0.313218,0.760344
zeta-quantile_param_237,0.638856,0.638087,0.524678,0.768467
zeta-quantile_param_238,0.558494,0.553986,0.490883,0.666168
zeta-quantile_param_239,0.838276,0.843393,0.666601,0.988345
zeta-quantile_param_240,0.532285,0.634545,0.070683,0.928979
zeta-quantile_param_241,0.585302,0.561699,0.453365,0.789718
zeta-quantile_param_242,0.894632,0.935794,0.696043,0.994175
zeta-quantile_param_243,0.202269,0.192879,0.065998,0.446512
zeta-quantile_param_244,0.191739,0.190020,0.108021,0.284095
zeta-quantile_param_245,0.664788,0.659951,0.542844,0.826927
zeta-quantile_param_246,0.256670,0.250277,0.100982,0.452303
zeta-quantile_param_247,0.482392,0.509641,0.224486,0.615801
zeta-quantile_param_248,0.736776,0.782336,0.468109,0.896496
zeta-quantile_param_249,0.889137,0.917342,0.648881,0.999540
zeta-quantile_param_250,0.567391,0.566259,0.443807,0.698539
zeta-quantile_param_251,0.618348,0.611059,0.473959,0.859202
zeta-quantile_param_252,0.676430,0.691408,0.435358,0.848751
zeta-quantile_param_253,0.616735,0.622392,0.395155,0.844561
zeta-quantile_param_254,0.770365,0.772240,0.637506,0.871261
zeta-quantile_param_255,0.590150,0.583589,0.510717,0.690486
zeta-quantile_param_256,0.876608,0.911356,0.666101,0.986055
zeta-quantile_param_257,0.664645,0.666292,0.437230,0.808048
zeta-quantile_param_258,0.583602,0.572153,0.406141,0.823174
zeta-quantile_param_259,0.779882,0.801370,0.534571,0.928778
zeta-quantile_param_260,0.090843,0.078016,0.012096,0.209587
zeta-quantile_param_261,0.623333,0.590578,0.398882,0.893426
zeta-quantile_param_262,0.708689,0.740987,0.446814,0.854654
zeta-quantile_param_263,0.645726,0.646428,0.541322,0.768618
zeta-quantile_param_264,0.619420,0.617910,0.539085,0.721014
zeta-quantile_param_265,0.624978,0.617014,0.536676,0.747816
zeta-quantile_param_266,0.600716,0.593376,0.487143,0.733754
zeta-quantile_param_267,0.452629,0.371725,0.179307,0.802725
zeta-quantile_param_268,0.380081,0.324189,0.167416,0.664487
zeta-quantile_param_269,0.725784,0.715097,0.500543,0.961511
zeta-quantile_param_270,0.605305,0.593274,0.472876,0.742528
zeta-quantile_param_271,0.514586,0.518236,0.435026,0.594342
zeta-quantile_param_272,0.679592,0.688603,0.497440,0.834306
zeta-quantile_param_273,0.750000,0.733234,0.570776,0.978751
zeta-quantile_param_274,0.739135,0.734783,0.581513,0.911683
zeta-quantile_param_275,0.752236,0.765886,0.437097,0.969803
zeta-quantile_param_276,0.703590,0.675421,0.396267,0.986314
zeta-quantile_param_277,0.808829,0.805056,0.553142,0.989694
zeta-quantile_param_278,0.808288,0.816782,0.570803,0.984869
zeta-quantile_param_279,0.772051,0.831811,0.381120,0.976325
zeta-quantile_param_280,0.575319,0.576747,0.438448,0.729297
zeta-quantile_param_281,0.633875,0.631810,0.545136,0.733893
zeta-quantile_param_282,0.799385,0.788023,0.611702,0.933375
zeta-quantile_param_283,0.747415,0.725234,0.589479,0.952245
zeta-quantile_param_284,0.686999,0.679666,0.568573,0.809680
zeta-quantile_param_285,0.564417,0.555026,0.355868,0.727748
zeta-quantile_param_286,0.632436,0.628406,0.552919,0.745934
zeta-quantile_param_287,0.633537,0.708690,0.219997,0.868900
zeta-quantile_param_288,0.617277,0.591138,0.388275,0.882221
zeta-quantile_param_289,0.761257,0.771127,0.408429,0.982937
zeta-quantile_param_290,0.743378,0.762454,0.540784,0.890019
zeta-quantile_param_291,0.783957,0.805672,0.482372,0.951923
zeta-quantile_param_292,0.800345,0.816054,0.557215,0.967660
zeta-quantile_param_293,0.769129,0.766133,0.481464,0.976842
zeta-quantile_param_294,0.682015,0.676306,0.574367,0.822718
zeta-quantile_param_295,0.499607,0.499163,0.438757,0.583903
zeta-quantile_param_296,0.615569,0.610675,0.544391,0.707147
zeta-quantile_param_297,0.596938,0.593783,0.535146,0.675684
zeta-quantile_param_298,0.809519,0.829513,0.569322,0.930427
zeta-quantile_param_299,0.544425,0.535662,0.458745,0.709071
zeta-quantile_param_300,0.824553,0.815762,0.697934,0.938062
zeta-quantile_param_301,0.308292,0.303555,0.031084,0.576231
zeta-quantile_param_302,0.714968,0.705355,0.550212,0.883353
zeta-quantile_param_303,0.701064,0.699467,0.564423,0.847427
zeta-quantile_param_304,0.898325,0.928734,0.647166,0.994910
zeta-quantile_param_305,0.822055,0.829038,0.626551,0.956576
zeta-quantile_param_306,0.776142,0.813624,0.429577,0.968191
zeta-quantile_param_307,0.888049,0.940007,0.523020,0.997212
zeta-quantile_param_308,0.831764,0.832080,0.671424,0.971791
zeta-quantile_param_309,0.794312,0.794608,0.636245,0.936460
zeta-quantile_param_310,0.821061,0.844635,0.554319,0.977188
zeta-quantile_param_311,0.833797,0.838629,0.628748,0.985178
zeta-quantile_param_312,0.816197,0.820408,0.621319,0.970952
zeta-quantile_param_313,0.665712,0.656009,0.487794,0.884239
zeta-quantile_param_314,0.557658,0.548501,0.081361,0.958533
zeta-quantile_param_315,0.767695,0.793210,0.513727,0.970340
zeta-quantile_param_316,0.778753,0.770163,0.599211,0.957683
zeta-quantile_param_317,0.847513,0.862020,0.668609,0.976999
zeta-quantile_param_318,0.848337,0.879884,0.583101,0.988687
zeta-quantile_param_319,0.791354,0.799167,0.599301,0.953668
zeta-quantile_param_320,0.753090,0.760162,0.575462,0.893116
zeta-quantile_param_321,0.720184,0.738155,0.401770,0.941333
zeta-quantile_param_322,0.929872,0.953685,0.702569,0.994026
zeta-quantile_param_323,0.730781,0.734446,0.591680,0.863233
zeta-quantile_param_324,0.676686,0.671480,0.462324,0.910785
zeta-quantile_param_325,0.731030,0.816139,0.259495,0.947388
zeta-quantile_param_326,0.609420,0.596291,0.496066,0.768340
zeta-quantile_param_327,0.688785,0.694458,0.409847,0.922640
zeta-quantile_param_328,0.459595,0.488133,0.119941,0.744801
zeta-quantile_param_329,0.700338,0.719603,0.357988,0.959668
zeta-quantile_param_330,0.884252,0.947992,0.527996,0.996298
zeta-quantile_param_331,0.762388,0.767303,0.598195,0.915324
zeta-quantile_param_332,0.185412,0.109088,0.011785,0.594785
zeta-quantile_param_333,0.872088,0.907547,0.579502,0.982640
zeta-quantile_param_334,0.667780,0.654472,0.530795,0.846239
zeta-quantile_param_335,0.629226,0.621230,0.535370,0.751725
zeta-quantile_param_336,0.087803,0.077229,0.015083,0.302598
zeta-quantile_param_337,0.247867,0.116111,0.005480,0.755376
zeta-quantile_param_338,0.665813,0.691577,0.334634,0.936517
zeta-quantile_param_339,0.039889,0.026957,0.003928,0.171184
zeta-quantile_param_340,0.046079,0.042169,0.005240,0.123369
zeta-quantile_param_341,0.304828,0.306209,0.173498,0.464113
zeta-quantile_param_342,0.310338,0.286277,0.186613,0.580656
zeta-quantile_param_343,0.040600,0.035477,0.007947,0.100262
zeta-quantile_param_344,0.068161,0.062038,0.009639,0.177058
zeta-quantile_param_345,0.170330,0.165986,0.019087,0.426740
zeta-quantile_param_346,0.454553,0.445496,0.049587,0.944731
zeta-quantile_param_347,0.304578,0.341432,0.041960,0.578151
zeta-quantile_param_348,0.431631,0.300339,0.068401,0.855499
zeta-quantile_param_349,0.412829,0.402025,0.019975,0.861199
zeta-quantile_param_350,0.798811,0.798394,0.542307,0.988649
zeta-quantile_param_351,0.320684,0.308680,0.039072,0.650881
zeta-quantile_param_352,0.738975,0.788529,0.284690,0.997265
zeta-quantile_param_353,0.707419,0.734851,0.419665,0.932133
zeta-quantile_param_354,0.859244,0.878094,0.699095,0.971415
zeta-quantile_param_355,0.724528,0.796423,0.423943,0.923103
zeta-quantile_param_356,0.714698,0.702333,0.473356,0.969443
zeta-quantile_param_357,0.714944,0.669355,0.532965,0.953637
zeta-quantile_param_358,0.896405,0.965022,0.586583,0.986147
zeta-quantile_param_359,0.603633,0.606800,0.398721,0.852439
zeta-quantile_param_360,0.728472,0.759208,0.397607,0.951867
zeta-quantile_param_361,0.817755,0.823199,0.550980,0.974135
zeta-quantile_param_362,0.769871,0.868451,0.338339,0.986161
zeta-quantile_param_363,0.723609,0.821990,0.390974,0.981702
zeta-quantile_param_364,0.151811,0.152879,0.030225,0.278826
zeta-quantile_param_365,0.794875,0.818327,0.588803,0.936595
zeta-quantile_param_366,0.126261,0.118004,0.044009,0.265633
zeta-quantile_param_367,0.676102,0.681556,0.435413,0.940871
zeta-quantile_param_368,0.378216,0.376789,0.094454,0.749195
zeta-quantile_param_369,0.615554,0.665238,0.024148,0.991730
zeta-quantile_param_370,0.506940,0.514409,0.003021,0.974050
zeta-quantile_param_371,0.782866,0.775697,0.644576,0.915287
zeta-quantile_param_372,0.325973,0.301150,0.099022,0.586615
zeta-quantile_param_373,0.671384,0.652820,0.465419,0.871086
zeta-quantile_param_374,0.119956,0.084091,0.023380,0.403127
zeta-quantile_param_375,0.655012,0.675355,0.379825,0.837442
zeta-quantile_param_376,0.187319,0.092344,0.007411,0.717455
zeta-quantile_param_377,0.557418,0.596310,0.073887,0.900088
zeta-quantile_param_378,0.424672,0.432075,0.033069,0.875040
zeta-quantile_param_379,0.741284,0.773062,0.416834,0.953456
zeta-quantile_param_380,0.053256,0.033746,0.003421,0.202396
zeta-quantile_param_381,0.074705,0.019389,0.000738,0.443436
zeta-quantile_param_382,0.497516,0.497531,0.208262,0.775690
zeta-quantile_param_383,0.623463,0.619588,0.373387,0.905135
zeta-quantile_param_384,0.471263,0.464710,0.058882,0.967415
zeta-quantile_param_385,0.677783,0.682250,0.413215,0.872640
zeta-quantile_param_386,0.344896,0.343519,0.052222,0.709326
zeta-quantile_param_387,0.891519,0.928524,0.574945,0.996537
zeta-quantile_param_388,0.822112,0.922634,0.380302,0.994402
zeta-quantile_param_389,0.774754,0.843049,0.424796,0.971811
zeta-quantile_param_390,0.764944,0.855145,0.209437,0.998954
zeta-quantile_param_391,0.923787,0.974005,0.657250,0.998554
zeta-quantile_param_392,0.919607,0.965240,0.710093,0.999482
zeta-quantile_param_393,0.901130,0.920684,0.703532,0.996587
zeta-quantile_param_394,0.115918,0.057631,0.006480,0.599172
zeta-quantile_param_395,0.169180,0.115665,0.021568,0.441189
zeta-quantile_param_396,0.101659,0.097866,0.009343,0.245381
zeta-quantile_param_397,0.110262,0.087311,0.009585,0.331417
zeta-quantile_param_398,0.602565,0.613719,0.378328,0.814309
zeta-quantile_param_399,0.738910,0.799552,0.389722,0.990927
zeta-quantile_param_400,0.642839,0.648094,0.368655,0.910018
zeta-quantile_param_401,0.198412,0.138449,0.005172,0.721926
zeta-quantile_param_402,0.104539,0.064107,0.007243,0.363957
zeta-quantile_param_403,0.080190,0.053750,0.001491,0.285043
zeta-quantile_param_404,0.116587,0.097638,0.011796,0.357415
zeta-quantile_param_405,0.139420,0.107990,0.019811,0.363838
zeta-quantile_param_406,0.418930,0.489158,0.031421,0.766715
zeta-quantile_param_407,0.645230,0.675495,0.365114,0.898470
zeta-quantile_param_408,0.248891,0.142556,0.016662,0.769035
zeta-quantile_param_409,0.853939,0.879665,0.641312,0.981951
zeta-quantile_param_410,0.773379,0.791427,0.445125,0.990306
zeta-quantile_param_411,0.632208,0.629914,0.353255,0.925755
zeta-quantile_param_412,0.750762,0.769996,0.396692,0.998952
zeta-quantile_param_413,0.561765,0.609486,0.035593,0.934258
zeta-quantile_param_414,0.648312,0.652740,0.409694,0.885412
zeta-quantile_param_415,0.724763,0.717446,0.555085,0.866801
zeta-quantile_param_416,0.902996,0.942040,0.745878,0.977159
zeta-quantile_param_417,0.864709,0.891727,0.632658,0.959264
zeta-quantile_param_418,0.667434,0.674059,0.459068,0.851374
zeta-quantile_param_419,0.161202,0.127561,0.066774,0.389199
zeta-quantile_param_420,0.334619,0.293595,0.151521,0.618338
zeta-quantile_param_421,0.780536,0.788547,0.514668,0.945679
zeta-quantile_param_422,0.486496,0.476017,0.393858,0.607085
zeta-quantile_param_423,0.709936,0.720355,0.461014,0.943617
zeta-quantile_param_424,0.515798,0.520286,0.297236,0.783038
zeta-quantile_param_425,0.631386,0.624478,0.453674,0.803427
zeta-quantile_param_426,0.230562,0.168477,0.014495,0.620868
zeta-quantile_param_427,0.132030,0.124336,0.019073,0.260656
zeta-quantile_param_428,0.062340,0.051991,0.012195,0.178818
zeta-quantile_param_429,0.101707,0.084012,0.008142,0.338791
zeta-quantile_param_430,0.135276,0.113543,0.027195,0.304740
zeta-quantile_param_431,0.143409,0.163772,0.025946,0.312784
zeta-quantile_param_432,0.585821,0.563802,0.435202,0.829251
zeta-quantile_param_433,0.836531,0.832547,0.666876,0.973158
zeta-quantile_param_434,0.976554,0.984389,0.921789,0.998019
